actual,predicted
29123,7862.94586809
639755,4895.99573213
6837,3269.75104445
6960,3266.47138098
15723,2308.62546162
454,5082.69919605
2609,1099.5686485
5731658,2880.76160967
2638,2438.5358226
204,1527.65317084
439,725.259890551
12019,1811.27931533
689,3048.79885371
1110843,2245.25757601
338292,9037.84982624
1764,3684.58114053
139,1768.74460419
6354,11738.322699
2351,1171.29534317
156031866,4320.03303441
17939,9575.84250657
4510,1728.82211471
7357,6388.26896506
246644,7845.28222696
3728,914.665733655
216,2505.06957224
2385,1370.94182731
263543,2347.95149457
62319,750.347552602
1447,3133.61086126
3315,3568.57451996
183,4327.82792113
10117,1839.44547703
73155,5326.08432231
3649,7198.06667686
245,659.631798158
1313,306.61002256
63213,1816.85891755
1385,4157.5629821
171,2028.42483742
578,906.182659634
1183,2101.91793282
798,672.013507694
848,683.209719264
221,923.456668306
958,1758.13024351
2629,1463.24054631
15209,10720.6459368
220,2180.96030689
252,4070.73514292
194388,2252.40729077
5644,3579.15906533
73341,2199.73662437
1082,2978.28271785
396134,4339.72310227
200766,1615.65902679
1798,3355.08468662
9738,5527.89817732
224,2935.58556656
606,848.73511331
165,2251.55693728
164,677.982077774
364,151.381606535
3716942,5391.45016914
210190,3802.24370555
81420,7635.67649905
3881,3164.56950067
281,2420.02197896
863,3924.07320552
8714,4096.7737349
668,284.940390815
1464,2619.58497313
314,253.875764972
14551,23571.9637464
2679,2329.48176531
209227,9731.71799458
3034,2482.36817627
797,4402.50837479
32546,9336.58688047
345,337.750387999
547,331.824679692
1021864,6206.06780967
335,5957.0444631
195,339.87405339
422,379.78712614
3008,1215.68706483
129765,2031.08089589
1952,430.652921822
524,1562.72683602
1759,1388.5932956
170595,6713.58001009
199,2242.67109263
115913,7694.36829687
4042,868.457680962
13606,2601.3833051
1967,5265.93288615
166,1112.80249616
45284,9601.05460959
4682,6187.80447299
7608,5466.45259945
19851,6136.10207729
1286,2157.43150857
247,4185.64689248
6394,2467.01081166
697,640.28520805
926,2688.32526917
751823,8213.24499042
317,2045.92878284
1917,1903.60380954
809418,3582.52918879
23781,7168.75064696
331,2852.91375222
50610,1620.74855817
8343,-80.4679039304
9055,3569.50822599
8612,3821.26107648
4050653,977.787375203
5045,709.601581844
6778,2701.65381344
223,270.207017628
17314,588.811814778
157433,2559.11621728
607,8222.65200029
735,2969.71816585
80333,35255.1602753
6722,6314.4484497
183503,10257.6069677
950681,1517.68496947
868,2511.07387744
321,1912.9634374
1314,1349.72009368
368,1563.3144483
506,3258.6407279
368,371.336787696
1930,10914.9497798
1317,1818.86808577
4595211,7358.71410814
5714601,1991.72804939
52,4361.63507463
2957,1288.394069
5300274,8985.49050759
5496,5164.68792924
191,331.401052795
94094,1843.50164294
276,1030.33597752
1806,916.651694043
573860,4416.95682736
1279,4382.1031127
153564,5611.32009227
452,11181.5622585
243,1447.11623413
658,-311.311419784
10477,7754.99945753
325,911.408954217
27096,1013.96978563
21500,255.828434092
1078,2092.2681799
171,1778.9962423
920,823.615287256
1595,15.6792127814
300,1780.87597708
1151,2670.59277465
9884,3027.25739268
5534,454.911296434
812,2930.29379066
2274,3074.63893658
74554,787.498254437
162,-278.557170556
946,3106.38458839
959,4494.39818415
795,644.612229549
49,-178.339556139
12783,7349.72143448
7966796,5239.18465801
5494,12804.305649
263004,7926.6374007
1322290,1255.76763518
3940,11864.7523215
497,1179.22579846
710,535.368869344
33136,9988.15649034
7963,5019.86298113
2181,497.88771261
897,2482.51342748
1698,-163.685906102
611,1973.71524617
260588,5631.48609716
375,223.873878599
75200,7858.36184862
3314,1330.16444248
27919,3727.38333771
10992,2464.28702452
1454,5545.38279986
107,900.131271226
318,605.272552025
31308,3990.64468212
5057,5189.02231504
9102,890.198774901
68005,4736.64587198
167,1883.46939577
160,1928.18554129
1564,1293.92303366
797,1994.79161375
3277,554.790994836
272,3474.90814593
351,1064.54778969
597,1852.20890373
698,7227.40793279
175,1802.00965365
561784,7760.94242738
34591,3820.3962917
12447,9819.48473995
78601,3054.88628872
660,919.42905793
3080052,5282.42372611
276,420.405129986
733,477.960450352
482,238.388679968
181,525.035545593
592,2906.80033955
129450,1941.04072788
252,1154.72427771
1080,1090.87493444
787,1921.82114718
1820,1166.43099125
110697,6595.85876438
2473,2368.7576562
15540,4214.54344894
99,3239.74679672
15777,8055.65570218
424,2638.13880192
13927,2834.72483266
4253,4328.13223754
1439,23585.9068189
3233,10778.0127134
166,299.657442604
108217,5972.47539801
212,1691.53853281
1299,592.040559626
829,1450.32907069
2849,9436.63483544
243,223.181141229
15622,972.981231615
534,1595.53001276
1216,1829.73581705
4189,5472.09035658
325,1443.65392662
1086,2907.19289739
202,1716.5107429
4523,867.614821612
2303,868.185103422
2684,856.90319797
2464,1139.04393678
14609,1886.66745186
1295,3135.35280243
108198,1695.6890136
21218,2393.53646235
160,1012.68354903
73314,4349.7504325
97612,3480.74985128
222,1080.09744761
171,4084.23361171
314,1006.78527763
3039,-312.617059624
60012,14543.0498511
367270,6498.21503947
7489,6948.43212787
33504,2464.43248908
506,10065.4401933
76053,2489.50792356
860,1645.2121117
160,2756.62295481
564,1787.02407511
2583,1789.14630584
2684,494.107210353
23034,7309.43218513
562145,3240.79918139
4787,7035.24802086
127648,2909.42001764
156,1277.30601949
1989,2865.50325035
412,3154.23236297
5517,9339.72709647
4055,8532.12279103
1182,1556.91135872
23661,10211.1712431
2466,5630.41898263
42037,1698.89752284
424,2194.30555934
12742,1186.92136275
3030,2497.40231504
7920,2248.88413262
6324,3195.95667622
1819275,3319.45621869
192,11461.8412454
395,901.777391028
1517,1027.99199124
586,5582.52834305
7960,2401.21406598
1396,1561.26496322
34566,2283.38567989
6313,5819.87647851
706,3038.206585
14139894,695.520554844
4779,1664.37265952
236943,8403.08835476
3144,7008.99694514
1674,943.166784455
1957,1970.7757357
999,4412.99501651
404,342.480796578
717,673.811997551
6287,18340.658552
344200,7791.21072955
1421,1948.37342394
3487,1792.10720319
181,7119.44390217
484,1046.97751318
967,442.753705692
19039,6424.71926685
225,55.9283724344
17111,4636.63827759
158308,856.566680994
90253,6939.44902538
6077,6051.3012244
19599,16414.895536
88,849.66270747
3002,6971.44574939
883922,784.235515881
1222824,7811.79666186
4205,3393.09194496
782,750.94971583
21446,1771.69376006
77326,1141.24231109
1197,4997.67624401
1377,472.089249406
2735665,4086.27620474
8962683,7994.73335925
149533,3726.22114529
34264,2372.23195222
197324,1923.5503214
4377,7216.76294367
42670,4937.82809915
2420,2404.36387763
37298,1182.04962914
363,909.896350963
1982,375.456599964
72657,5332.18856513
81,1907.97189717
8681,7197.67376397
42,703.941815991
1473,1088.30931684
85293,5260.86550313
10621,7167.24481375
316,4479.15767468
18917,3586.10244568
789,939.606949452
2756,3419.51073805
5250,3848.08163823
431154,10647.0676985
2132,835.291320918
286,1085.83287787
1053,2327.80095441
1363,3546.29585361
17451,3139.07705978
632,8440.89490389
123,1095.89506493
1018,4688.20308049
411811,9024.46810156
527,1352.63966562
2072,2139.10665784
1748,8652.50207367
9081196,1672.53422213
43870,2490.5651236
2470,1059.81812664
179213,4509.02491198
698,6128.6454607
18355,2220.41011479
595007,16166.2244183
8413,3695.14631826
1415,3822.22078643
1418,9046.78648843
1108,1049.09387587
226,1509.40290509
218,3581.84331848
366,826.887238059
2544,2165.65295365
144578,7032.73350668
358534,5885.44820464
778,2994.33517447
16889,3456.10718919
5375329,1094.73439378
33741,574.755060529
728,584.716362967
880214,889.339204237
74247,1651.0811952
5812,5886.2217943
554,540.284826064
16207975,4688.76660594
2370,2205.95043456
1038,10633.1744839
662,-394.0798914
80932,8986.58011213
355,4956.25602787
31349,1611.64704079
178,591.456707148
173,1454.45957701
319,1078.61772833
646,-59.4551556223
2722,4579.86341745
84802,12051.3166986
