actual,predicted
1142,2425.47320714
2179,2291.66267454
2234,1839.00444165
97,1568.80461547
120,1300.51717075
5714,8442.34113141
4250,1790.90197942
5954086,13273.5559309
66,944.696461557
482,160.689175856
256115,2169.97831568
256914,4380.54087591
8418113,221.199297387
44853,4241.60474574
475,2815.51797269
10614,1643.8485242
259380,6981.3702549
26744,24529.4641977
128,4055.16125587
323,2324.07662974
9427,10201.3182233
221,989.306869019
46473,10792.9812087
139177,3932.76909731
2206,1915.28601863
230,1240.66801447
394,1688.30982884
512126,12237.0685398
102418,21608.0419272
770,528.860211411
9950,12729.2317219
143,620.635534767
905,8664.16953533
431,1887.26208187
322,3448.79302262
8740,1770.94925848
2934,1990.4254965
106314,10531.9880319
595,983.096215092
1755,1202.77568642
293,1805.98707306
33209,2512.07010126
56788,738.404168202
382244,4829.96044591
536,7384.15968163
2474,789.897897524
87204,8280.16636676
42517,2738.55704207
321448,4462.11560512
2354,3445.82902602
4397,5921.2413265
9765,4878.69091428
9076,11415.3159692
457,1793.7149689
917,1014.85762374
153,1459.23900715
404,4420.67573468
264894,8663.70307566
771,1867.8361261
1548,2895.71508247
681,4948.28256946
456,668.132586572
1455,1250.87454183
281,1201.15970651
21989,3234.90041735
3723,1174.68418751
461,1757.60236609
244,3656.99043274
407,1148.74597333
14397629,946.375556543
327,3499.45071212
15535,4694.81526595
1949,1826.23542868
92653,5648.62695145
322355,4066.14530145
13126,10121.1630315
2865,1633.39114865
655,1974.40595147
390,992.499662106
89088,1578.99414239
139,498.167067108
11779,1329.3032281
522,1894.96796655
4989,734.617127505
519,1732.5072147
17103088,4060.62756199
1480,701.386537537
3890,1337.38653387
9014,2557.6072823
23617,3761.06882384
810,2799.95956173
146,794.635218576
18547,6616.6730534
954,1207.82853486
1220,3089.13617443
13940,2438.00303099
7505,5062.37485132
333500,8573.59758632
207,249.572249618
14349,3968.30538298
288,4764.75365003
412,4289.21506728
218,2349.66928404
174,1548.30256588
870722,3166.30313848
62578,9400.9227714
482,1162.57504166
4774,783.252927197
5506,2337.74126605
1438,5241.34572813
869,1173.62735824
176,257.058062969
2735,1579.19519489
411244,4199.90706955
1285,3494.16268648
66,989.741692363
2721,2114.13750241
651,825.757229359
276,10866.9875366
102,4476.72315177
232,771.808794983
1081,1379.98464506
18919,4957.80174667
690,1935.48792509
249,1820.31722129
4881,2316.74635412
19207,3170.35088118
2740,867.49041471
384,2427.32829168
856,-89.2747040944
2458,2094.7211709
738,1376.56755222
33091555,10199.3839474
1296491,2548.92737097
526,1921.74075675
574,2235.22859039
11484,10621.450472
121440,1159.03040611
1680,2697.99041329
815,1937.66370811
695,1804.0375577
1053,1473.20822737
215,1233.57469719
243,992.993751097
480,-84.2605180648
1450,1658.24655174
4927,1415.37117111
346,1586.94853289
20437017,7472.12900313
314,486.62325346
294,2288.60294945
123,766.756387324
179165,6432.80107203
6388,919.895207519
488,2830.94837568
10243,11081.2991273
2408,2972.30049974
403,1020.13392628
1288,1006.76831534
716,8366.71296397
87290,4997.89866847
601,3055.61871505
32573,3135.15229594
768,781.741927855
2671,1044.00659475
1035019,2082.75400785
1232,5602.85780799
50992,9463.24439309
226,941.139697561
4676,822.41006279
219,1840.28126721
3152,18394.9925412
6209,1874.02150442
1060,-109.35346367
1383,5540.40707471
7160,7065.14966415
11145,3092.5412313
1386,1807.21189954
6867,14205.0145074
213,1061.87007427
346210,5011.9323207
795,551.124331217
6006,1295.57913523
912,221.967622248
2677,1158.57403355
976,5836.76194414
707,337.824654861
440,459.30105213
10097,1848.33142889
326936,1852.22934042
349448,27494.8220539
15498690,9917.7381099
151337,12369.4909218
326432,4989.87241942
3380,5448.06693491
40742162,6138.41193175
13974,15095.3679987
708,2531.47618406
7671,5637.60624248
286,1802.39369348
13683,4683.56069187
664,2954.90310057
29910,6715.9407354
1144,1104.60628323
35957,581.424517216
32450,3166.30530446
363,403.209656022
1691405,595.611866071
3549,8798.37506742
10643744,7755.50009725
1078,10086.5630394
13053,5272.41891812
120,992.766962868
236111,4716.70404185
670,3821.05192038
40800,3802.36320942
1893,-65.7247322532
192,736.599216541
373,1254.97228037
2690,3546.18084233
4223,1817.00546998
1467,363.489447592
564,827.626325567
96733,4230.83445781
136,1012.05886331
1569200,8139.82239735
8406,1576.51656355
233,1275.14526485
3073,5067.2914516
1741,1498.21768923
298,885.171051201
432,520.696477734
2010513,2646.8481635
169,2189.24101986
495,1090.19020149
2223,9766.25402348
1595,4921.36463906
399,151.746604993
252,2870.17281462
17364,2303.55167912
1341,783.079997541
90,1466.82935969
586,855.529143148
2640,3141.29498938
883,9806.90631975
14563,2796.22929281
19828,3297.92019468
71692,2535.71502976
806,2595.79514651
1121821,7525.41263204
223,457.301629913
656,3235.2594495
2661955,9789.37607299
588,5093.09278005
474,5383.70791256
677,1350.57196339
2145,3512.85433626
4191,2443.66207089
258,261.215848863
24607,3442.91715148
328,6503.70441459
568,3226.57930237
3542064,13092.0139413
23375,1640.78490404
47908,2298.02852896
1382,9903.62553003
1116,623.152760416
216096,5106.59361487
75065,4588.96894
2707,6085.99625965
423,2509.62471133
31500,3402.49098949
2435,5068.99638512
1526,10170.8904902
2982,3565.51573302
2462,1054.60650772
459,4303.24622362
803,5916.31055693
241139,5508.40942288
1079,3205.34319062
2755460,3562.5301789
3042,825.588926146
38070,1073.29721959
140,1363.83362874
132602,5417.45013758
12716,5439.93988086
1243,1701.8693862
