actual,predicted
26883,1166.88615739
421,1137.30942732
31280,2754.98597749
3114,1442.00589779
2311,1136.67492806
217,1141.298597
8797,3051.74226891
159,382.564283833
488,1102.36602172
697,1391.59298872
20577939,1008.76379263
189,4763.94685078
439,2564.98749765
206151,6643.03932655
86,866.728563737
1524,5263.01502244
3592,4395.87172609
2825,7607.79032209
259466,7487.17564812
691,1358.91779409
209,4444.53225462
1646,2542.34331226
767,3718.93012495
1307470,9244.48446265
346847,8184.98789248
4828,3275.18516326
996,1782.64146704
122,851.426490537
371,1753.72110906
4078,3576.10629205
567125,13141.0547008
1706,2376.50916938
63490,1752.53810605
7001,2257.72956992
2811,5845.97291408
1403,1600.56873402
5740,8126.06993393
930,2975.65929635
2794,2161.06316226
9063,5005.99749972
148473,1520.97882858
773324,5741.83663612
249,2688.48694532
4196,2555.65121212
26226,1814.30354708
3244,2057.60939811
2542,8304.39730065
272,1737.33789302
8334,1803.95160768
17968,5033.1937397
8271,986.353158237
195095,5083.94843577
1173,751.684313639
1690825,5320.469455
104709,1786.48698355
1059,1527.22463277
612,1121.99976992
157577,4900.28371351
132,396.131431778
1199,7101.58018855
22829,2342.8730822
11539,4545.13432997
1858,1791.37471426
30761,4429.62858232
2568,2825.12640668
567,606.062357271
270,2111.41157203
429,1041.85189756
296664,18665.2249465
248,693.676991312
84302,2210.19712128
31313,3174.35968861
679,2815.07129753
43964,17629.9374877
15405,6396.8872155
3880,11358.9779387
686,647.672654226
356,317.688834818
249273,4323.28207883
16594,15331.7440601
1984896,9841.11043976
1100,1471.06471782
436,242.238225249
5441,3721.23738602
1984,2008.6849708
18657,6301.0345108
171,-201.982019097
1231,3660.76203405
54006,14383.6368383
99422,928.994179422
17147,562.252524566
12981,5090.40458966
108011,8236.631031
428,8035.57611161
1565,2091.8658023
74976,5485.61868075
5320,1472.20811946
16438734,4526.75182193
259403,22388.4554599
854,4457.07357377
55727,5116.71638728
126,1000.31645939
115,580.624837384
4596,4006.48778818
433,3007.45172485
3184,1502.59073776
10573,3285.24470967
71767,1015.96870314
780,788.981297226
14659,2836.36721463
203,1987.79443385
22134,9528.06416592
45390,3766.94697993
664,1864.97879328
2275,1213.60293377
110104,1990.21093282
4480,978.304754055
9342974,2023.08322033
404,3425.3241834
53836,7055.76303193
11280,10771.8160459
148,4875.09546341
830,5215.9698278
324,1319.49151291
6045,443.979698007
715,4292.93407455
669,2542.06405607
10652,8596.6857299
330880,2083.33702068
3433,2993.08524724
633,1675.62757202
1477,2135.65589687
4385,631.794188591
14201,7780.99856081
192,673.749656152
5806,15796.3145212
