actual,predicted
19212,2597.6644816
3797,2372.42030017
310,846.122408907
700114,2659.8673818
4365,3079.71932316
208,2492.71284162
1495,2771.07191844
759,1155.64113734
2164,1015.48361355
137,1476.87186771
1466,1210.75274838
16628,3100.10582258
64,1233.37840647
6202629,2948.65720532
119,1507.2777083
521,1649.6201647
336,2658.48042369
1914,1351.32760343
1514,2779.05178481
820,3078.65725084
320009,3321.37618268
265,2708.22583731
7484814,2871.75459134
6524,2195.62615924
1715,886.384230139
52720,2446.83484318
465,3089.74849724
819,2127.20454714
127,1913.81899002
6995,2597.94726648
1238,2798.697329
439,2174.77514165
948072,2879.97271372
3757,463.212076309
7835,1987.91594695
598380,2021.98056217
3459,1809.45319976
474,1045.56091088
2799919,2876.70621586
13714862,2656.75594024
686,490.534029924
1598589,3272.24214219
4689,3043.33416593
110275,2994.4166477
5158,2040.42030942
645,1641.87416116
368,2130.92334042
1881,2141.04388301
21618,1985.84918956
672327,2239.70882969
311,2508.54765001
10111,1236.45528258
37292,2272.70543277
165886,2214.85728951
464,2806.38088159
760,3304.63382815
438,730.277165476
2871,544.232946874
637,3079.51213669
12608,2980.60466293
963,2794.79655965
699,2918.31697807
161,2072.19806849
18506,2892.72121618
144,1714.03177582
610,1654.31781767
1630,1264.44952214
43592,2715.80828296
390226,1861.1339186
88,1121.0085967
281,868.831197264
331,623.273956829
14614,1350.12293995
15392,2826.65720532
916,1535.56782953
469,2398.47681958
2010,3035.65720532
694,2238.72608649
140,1268.83139584
595187,1882.83374543
36083,2780.16532437
582,2943.49606894
6537,3882.41547392
679,1080.6395294
184722,1700.14433468
125,1638.51657592
3176600,2268.59053017
715,1964.45803165
1061,1693.33257982
199,2729.86502566
529809,2554.86605493
799,5849.46803115
86054,3431.93463118
579304,5500.07124022
827,2013.94576096
24438,3759.98689794
442747,2321.51133295
210588,2859.43773232
256,2898.90572864
2516,3486.61202455
7850,2078.34287857
504,3220.0145628
1095,2200.69606674
5205,2969.94949223
107118,2225.1764626
649,1280.5276139
2162,2252.84438162
5506,2670.56964391
333404,2846.53398091
1032,2120.90735763
160,1371.32373428
1261,3524.97023261
67654,2063.89609948
610,1891.44631421
17555,3067.94505737
601,2932.0703343
58731,3131.66154732
1130,1140.92740402
9515,2068.03058205
9729,2787.52849824
262984,2905.39392031
264,1610.1518357
826,1481.74478027
1022,1725.6723901
262,2043.15351507
1776,40.312318877
1901,1463.49561891
4708,2742.121316
17501,1822.78171127
7959512,2919.84055695
8029,2937.70429622
4619,3018.82641239
15003,3679.61458294
1115,2978.94642497
107819,2825.82505142
8811,2530.27276996
1129893,1485.75411911
1921571,2719.51792665
86653,3097.2868266
23273,3007.88700691
135,1944.23534477
6451,3605.84480947
17344695,2635.95758425
105,2259.63308941
368,2054.74658233
3022311,3139.18444942
164216,3895.22869567
289,3275.91299502
1791,1097.23279676
6038,2224.361421
1524,3171.37485591
2923,2810.54570829
362,1706.45782054
1130,1937.55290486
25589,1961.98524932
1084,3333.25163422
2896,2568.57648069
684075,2382.66590498
6334,3006.62536098
187,2435.0990807
864,2191.22092861
14059,2746.33436789
82929,2340.79700003
1143157,3193.52849824
352,2630.17650982
30543,2857.58635528
58043,1921.75441431
6114,2230.36633262
468,3121.94838176
542,1156.61988171
401,2759.50302782
201,2606.18775854
10977871,2878.70976061
702,1502.98487265
304,2657.06916231
383,3137.88888768
328,1868.23616269
599,2255.59053017
3436,1820.84207578
257,2915.5930451
607,2021.44187856
868,6722.31949648
6476,3400.58853837
981117,1188.06182553
4396,3235.64671271
450,790.947034177
1550,2382.22281744
2346345,2906.72152431
64227,2217.65067157
315,2870.08866455
9384,2714.13010401
47228475,2213.25500757
2705,2429.4564123
2289,2318.85632558
4061,2894.56994373
37061,2245.88234202
537,2867.41005094
861,1816.50600287
848,2345.26902369
3880,1783.08463496
5168203,2976.59165513
475,1204.87734543
7457,2788.14834316
92,1422.10591513
340,2491.24697699
8007,2639.93558695
1675,2461.53276994
253,162.549937698
552,2162.19568745
438,1526.48854697
4117,3026.24097391
1702,3530.42943814
1311309,1721.04789416
137,2262.25296833
1603,-1960.26948671
849,2520.24969839
129,2101.47919659
935644,2819.36073587
715,1951.8363365
11059,2909.26600168
198,1551.07946789
2491,2664.68285133
695,1645.53959516
520704,2697.14823132
3421,1497.09895752
185336,2853.93333656
1797,2356.59053017
4775531,2946.65462934
2765,1878.94358383
1867,2439.78991006
4589,2867.39392031
1068,3156.07660083
6079642,2581.46459311
6396,2057.83623876
2155,2776.338204
3835868,2481.98822628
7671,2113.27093067
25886,1610.84920867
195239,3795.66891163
71949,2337.00632465
522,1742.05992605
672,1936.44448407
719,2201.85422788
292036,2274.17578254
520,1611.28549615
4483,3111.59672143
525,1165.31696733
891067,2577.1962548
2584224,2710.80839689
1198,2258.98048677
936,2069.17937707
460,2308.50836822
167,667.461561818
3319,2556.85750181
2326,3664.71694539
99,2816.7745129
9577,1628.43789228
6878600,3798.82492794
4080,2757.52376607
26510,2121.69796186
284,1368.31853461
1443,4142.16252718
12946,2395.59053017
3571,2130.88551342
2356,312.726495014
254,849.851999404
4106,1748.48612247
345058,2067.03961059
2412,897.347941436
4924,2981.32627499
8385544,2941.32183004
1031306,1678.20419863
2969,1335.96668765
143480,2797.25893029
5622,3186.96079363
1979,3257.61628709
248,1911.28125124
57725,2000.35986299
357,3348.36130679
42244,2410.22281744
46171,2088.6828754
3258,2687.49282093
198,465.005341633
9975,2863.88060286
892,2442.03414061
434748,2998.48040844
193,971.716095238
400,842.870408437
4867,2064.34298737
41744232,2852.8007191
2631,2098.55018026
1473,1621.42759549
241,1931.17275921
0,2914.46831091
10495,2770.08530189
168,1496.85496552
174,2115.13498718
8329,3038.03499029
112,1906.03058205
37378,2903.55239773
618,2433.73939485
18467,2651.67917865
118,1210.23280123
258,1685.57912303
592,1673.88864445
295,1949.87868538
220595,2432.03459905
334248,1534.30096146
725,2483.09763844
418,2037.72725443
195,1601.39625059
1024856,2286.46609478
3415,2576.3304747
5144,2703.54644238
636,1358.12086327
10169,2615.63269934
129,2588.68482736
5368,2514.65544259
2668,2971.54929629
963,2791.75752058
99168,2825.54097692
480,1995.43314546
4248,2884.07526829
69476,3497.17713355
1273224,1750.47840223
201,1227.85360752
3129,2891.52353134
824,2406.88946991
2130,2627.026677
77921,3754.5098302
1775229,3116.69973129
9175595,3103.8928859
1193,2223.19573912
884,2164.31017301
407,1096.78870602
194297,3131.64106556
349016,3080.65720532
128,2776.48040844
418,479.540723029
1588,2783.53849956
4491,1599.86647433
136,1212.93579276
915,2173.25770245
22178,4416.94812144
180,2182.39336045
977558,2921.86268321
24639,3080.22031773
974,1842.33061742
3783,2873.31356359
2641,248.037537551
270,1000.5157194
338121,2952.30264455
27471774,2271.16389471
9159,2965.65720532
12963,3037.05307366
2583,2790.99421102
199,2078.93872892
6122,2528.73077003
336,1916.75070745
100747,1690.38675241
316,587.419224631
289576,3876.97377439
7211,1947.40395617
779,1162.96005235
532,1102.40298554
17220,2913.51403544
1502,2293.32032697
1209,1856.12276024
17288,2110.05440471
624,3172.10371579
130,962.488750564
405,2877.65720532
310,1818.62515439
2509121,1244.09193415
4316,1531.52631902
895,2271.81192698
1205,1581.67693147
50147,1672.06823918
9594,1570.42707741
238969,2447.46648225
8407,2120.03058205
1695,2234.18311866
1135,2924.14590714
556,2758.51604913
13287752,2971.55204909
4564,1486.59562497
149,2258.59053017
849,1464.07716563
343,1626.64556698
1506,2601.3304747
2422,3366.04851719
12276034,2862.97419845
819409,2377.27431044
11154,1690.12298739
36027,2754.2114533
1295,1509.43229662
6111,3005.25757437
281447,2492.07388521
77,1645.53445548
1037,2993.64115602
16927,1724.54624497
7792,3192.22799709
161,857.839787383
2697,1809.53878686
171815,3397.74487518
1788,2124.96557459
4941,1888.5751736
670,1915.8801062
1474,1909.43888583
4849,2316.91710866
50810,3382.99117549
10024,2322.04550367
311,3293.89559776
2074,2257.12325645
5563,2109.68562142
1157,1037.56945902
10753,2981.39517632
223,113.643170176
10255,3385.04065297
50105,2358.95717935
5723,2372.10236068
1963,2348.94374272
51702,2595.23581613
16350,2115.26484927
4433,1516.88768281
384,1462.49941598
25857,1303.60099876
501800,2908.39519833
464,2716.21877093
979952,3105.29664778
1853,2568.01082897
8954506,3615.8678064
2595,2816.31491272
5732,2260.91038345
86512,1080.44160353
2932713,2624.89793395
4507,3817.01016118
1136,2632.94283747
512768,3005.46789559
1750,2265.56944766
197,1331.61764071
252601,1490.62397377
195,3022.14823898
117993,2529.34507604
10693,1235.93663557
29231,2216.81881981
2199,1904.03058205
617321,1614.83332438
2907,2770.69007238
789,1194.76784436
181,1717.6633642
1492,1601.8503301
4510,2959.10920238
718,2157.59053017
1987,1562.84211959
991680,2833.11911366
2374,1678.47037037
4641,1184.80549572
393,2833.36077926
611,1567.70997375
3031,2121.47034005
1186,2033.26342224
345,1017.94973902
31268,1698.22191084
45150,1634.60430041
204,2462.45507538
126,2516.27741715
71617,1704.38690777
285,1760.53409193
1950,3013.65332257
306,2450.85017552
1266,1793.89876574
16150,2823.65720532
1380,2609.49009318
483,1211.00333844
728,3090.90161749
6662,166.060132036
12877,2260.10815654
271,1744.71150602
186,1088.88713505
91513,1940.86093112
2059,2342.72793979
812,2665.06054355
12684,2114.2115048
1688,2554.1051647
252,2775.07980646
1917,3168.79655965
121,3042.51213669
477,2156.14026159
2607,2267.71363169
9996,1931.47099875
313,2661.10147578
31676,3010.74198414
580,1161.04863952
56706,3066.7599899
506150,2514.17535805
747,1824.84397026
3720,2652.99973907
4034,2669.82087148
8929,3291.69232385
409,2773.07049297
80783,3286.51213669
5023,2865.41542845
5111035,2807.50374256
113,1887.38088915
1039,1965.83427569
4627,2074.29134854
3430,1262.11674419
28304,1819.3361749
6260,1488.93111235
1139,2962.59524488
5548,1690.72584677
13083,1626.56148858
1129,2600.49610717
1387,1982.12958215
1276,2276.35817558
1747,417.602000583
698555,2655.69428276
157,490.147255097
65729,2757.8320134
155005,2339.16389471
660,1546.10575805
26247,1800.21744892
43894,2955.65720532
31833,2831.84082519
1491,872.441223651
227465,2678.27795763
5127,2058.8917145
1062,1897.31595264
721,1397.07906291
21733,3236.73218654
201,2849.63118714
