actual,predicted
111780,2238.30570543
524,149.076741652
1841196,829.669397259
755,1786.94555916
766,1851.07666897
216,1686.87351314
2602,2361.52630157
543,1432.36608333
596,1972.82009204
121028,3142.40731049
3162,2814.5763131
627,3315.10821897
2944,-283.088083081
27442,2965.22612587
3796,999.615721288
212902,2673.93282917
266,1516.44411953
654,735.71866898
72561,1984.75419633
32522,2705.364826
45810,3090.2361354
168,1919.93094258
581,2261.51556063
17253,3063.1456849
25756,2752.19060699
525,2472.29413868
598063,2905.72079059
384,858.054395236
1439,3352.77401318
13164,2515.07588852
38417,2471.67377702
688,1609.95222483
369,744.005960428
55,1173.69845229
149,1099.40395877
220,1865.0598447
682,1872.8506163
617168,2351.04518895
669,2336.28389916
13128,2489.72966225
2161070,2417.16786485
471,1572.88938646
87,1447.41706777
62,1161.85668717
1074,3425.53687977
259072,4489.61950725
225,815.216344095
3640170,2894.65720532
212,1176.9460136
656,2620.82087148
93,1675.41972276
2329,2649.68038679
932,1835.67453027
263,1552.05687849
71,1508.47368317
225,2754.65720532
1249,2006.90735763
13220,2663.62691972
254535,1970.41890291
245,1899.79404903
1489,2654.96887903
267,2940.54267317
536,826.431634175
138,1721.41679906
88,1512.51038417
1612,2751.64428002
516,2986.84628987
844,1908.32250892
416,1119.93740114
133095,2511.16595224
4957,3416.37055368
254,2731.52798274
423,3039.17667928
1242,1236.56393798
9649884,2625.43861591
543,738.992473007
1439,2746.65720532
2854,2840.40586453
854,2399.22281744
162,1110.93858699
20175,2640.57172719
264,1484.02979329
11215,2323.65527778
1526,1397.81479379
182,1997.15378825
996,1740.38982691
4525,1269.05838821
3048,931.389018
111559,2777.97467167
207,1811.23444204
2144776,801.569648558
476,2095.70613731
1432,3064.61589063
1749,1671.72978264
76745,2781.14622185
1737,2196.74960605
1856,2136.80711463
313,2826.63978547
662,1642.79970453
14016,2653.03908257
18187,2900.08896543
11670,2792.03529677
11852241,2067.03058205
2487,907.881136006
357,1483.27910254
585,2110.51655095
448,2220.60386871
537978,2763.85763225
159424,2784.59407612
240787,1696.66410389
765,1871.40007918
608,871.779716404
717679,2163.63223139
1392,1717.71959457
4522,1920.29697372
5004,2194.92380231
247373,2851.13332306
743,2328.02651824
1755,1589.60876091
278,329.264734674
1206,1737.14453916
598,4219.67496387
1011,2018.66877564
612,2176.56943672
4971,3012.26398882
132,1882.65828999
75211,2777.70510789
2325,2244.7476633
790,1539.13980453
335,1861.71146154
373,1268.4660188
173526,2837.9426137
89828,2088.46899356
450,1771.80084715
2978,1892.85113077
257819,3351.00995585
21432,2820.50502133
2522,3261.53632982
618076,2903.33074885
2015625,2794.1639369
342,1520.33734917
272472,3380.89559776
793,1651.6324928
340,3571.35071433
172298,2081.43587569
367,2432.45627489
14159,2971.65720532
1038479,3240.87515214
42733,2303.67495443
1146,2684.86589656
30139,1594.86150116
1623,3872.11230809
3054144,3731.80438722
226880,4231.46387241
515,1236.68537548
3851,2899.62237692
79319,2725.31829202
2584401,3620.40398921
3052,2594.57978591
561,1231.44393164
340637,3597.17973396
1183,875.44761132
7951,3519.70446192
15716,1509.77144032
1520,2458.4383967
1226,2041.11761144
16914,2179.93082291
2982,1644.9776711
5584,2838.56729342
90232,3453.6781007
2609,1944.17930215
363,2167.55961651
9961,2438.53871298
968,2444.90669249
4556,2539.67729229
3671,3313.65272788
2430,1794.03058205
129,2567.26897449
97894,2939.90234266
391,1315.36808185
1378,2022.24712283
888,2908.65720532
669373,2814.4612984
1026,2243.48318187
994365,2907.50651933
252,1689.11402898
1460,1531.0346596
