actual,predicted
2550982,2612.65524144
367,3652.89893421
2839,1915.5167717
42269,2715.65720532
10547212,1577.58100204
217,1905.76630897
1474,1903.99324017
13970,2230.03611754
44665,3068.53472672
17240,2361.06239755
3452306,2774.95617599
651,1866.01041015
77255,1900.60215302
367,2500.48812443
193,1610.16445821
9323,3020.51213669
108,527.041797817
7018,2511.72988449
252563,1127.36072678
1239,2270.56448864
1950,1373.25047271
1057948,2761.13052396
10369668,3004.98191302
1798307,4169.65677367
107,1860.60196781
188,1425.76144294
14954,1532.78296374
66968,2426.90680446
96,1558.5130614
1563,672.859558867
581781,2630.81485985
388,1699.71751721
47872184,3084.89441279
0,2530.8241272
12570,2449.89406216
7858,2003.44178957
101552,5366.1114501
65197,2517.6347973
241120,2966.9754069
18736,1856.79970453
50,1640.27888991
15686,1657.19818236
149,480.57973084
14393,2257.8663253
355,2468.45624606
282,2908.68487743
74541,3105.69853223
2194,2603.08111837
505,1898.83653143
1324,2357.52389342
7517174,1177.58644128
426,2112.93525561
5634,2544.73109522
1791,2250.73386286
448,1091.95968745
15210,2450.67552156
3519,3164.51213669
7125,2974.50978853
2715,2095.75616747
549,2583.33173004
674,1136.88322773
419580,3261.90954102
598,2276.26300238
407,1730.09077549
925,2009.03740292
60809,2929.62919408
2386,2478.94310353
17107,1622.03524067
772,1513.88584316
3914,2326.48531378
9130,2821.87037963
123746,2086.55588587
114,1854.23520873
154,1237.96508022
5697,2799.60937055
323,361.565652083
250,626.352255557
6159,2980.00789159
1359,2874.9522344
41478513,2616.11018972
1460,2290.53776263
1201,2825.9769594
1185,1262.4875003
739,1745.45900379
122411,3203.78830758
969,1496.81239029
145,2035.25015483
152,1036.42678904
557,1341.56716356
3770,2873.1233373
79315,1898.44148351
2491,1851.05062121
169556,2014.83770025
353,1151.50337101
10059,1610.20415109
1496,2367.14533341
318,1286.78259023
349,1134.67124622
341,2439.69643609
4668,2939.43677911
245720,3187.80532997
1115,1534.45922243
422449,2956.65720532
259,3011.16662707
875,1525.05942384
752676,2088.35040803
2527352,1900.08908828
264,2186.59053017
49270,1383.88596933
