actual,predicted
1628597,1189439.7677
42038584,863217.185732
0,115865.731897
994,-16980.3480433
592,277493.777268
810,1941971.63499
1379175,633286.357792
868,490921.746519
174206,506144.800704
954,1179332.83237
687,980733.012014
1693,-24577.8650069
913,-202308.131456
81713,1257749.21382
1534565,1919568.43466
6482,1529581.99515
420,287049.062442
261,1393540.2
134384,573769.872877
5001,814564.594749
213,107570.879874
7880,66683.6408645
5591,2004499.74275
283,263537.021873
481,209236.738295
3292,-433444.696718
4549,594424.493345
962,492043.915561
3279,2524.23924801
328,1075123.01468
70945,896624.72951
477,856055.087875
2479,479354.50033
26353,1239474.52157
2624,938986.186049
654,-24666.5795222
1455,577327.710244
701,2846.99492927
1198,935512.656286
214,398501.666026
815,478222.22512
631,1416180.76355
740,543548.717615
138806,336970.553329
26932,1033639.62038
404,611708.03403
370,874286.130477
11088,376101.232324
2808,43340.3379098
277,508984.70887
492842,1804625.31157
90932,1391881.84226
25066,326209.887309
408929,1514025.32082
1358,1175935.72116
406,411885.048858
1248,566749.568648
2023,880168.250739
2373,659557.272666
318,238061.143263
435780,237033.257096
897970,1327323.64695
16439,448998.747208
1896,545542.411781
965,698028.692255
2952,598487.917996
34915,759441.548219
93,181721.276378
2946,-83295.9908067
5390,1159651.58908
3160766,342879.340684
98177,360111.761013
383,208035.986481
2244,2393474.71237
510,1806303.10843
64486,-287717.58796
91292,239064.644195
7194,1420166.77196
4652,1237192.82668
751,1140584.30348
65,-250680.152101
589,237409.500568
88279,1029399.10007
1615,436735.940352
729,91497.4273673
1676,-117787.11941
1601,367030.862672
1895,1105341.60461
4001,721061.229607
4183,351099.662747
2001,992689.875934
38464,885077.314791
694,497317.373469
873,420653.100506
2015146,1627821.57941
487,4801.04265898
1060,595386.293065
240,564301.036336
2077,1448868.00225
1351,354038.549106
125,1908885.75342
427,147316.29714
1048,489309.98167
327,366154.901992
522,125314.569489
1505,3118625.10909
116112,1071027.11983
12611,1294299.11698
2412,-518021.252942
37074,1290366.14264
192,292932.695068
81,1686301.25798
659,1675434.25105
88836,782611.121574
3802493,1107568.43896
370279,1123893.25152
601,958066.271954
75,858670.797778
2427,457349.216512
95294,2527259.60768
17514,515824.993309
3611,1218357.61286
2983,380338.019194
463,570841.094804
538,925475.447765
842,128982.20904
143,1224688.62353
1581,467049.53396
6150571,1668728.20666
15976,-87838.299377
613,45064.6221502
855306,1773666.38587
0,110859.173861
184,503725.226574
9047745,1096758.18158
17138,1545495.64022
400,1234629.45143
4547,970895.403463
1556,171763.908923
314,241051.085485
391,2399518.64002
792281,1661809.49023
829,1191302.77391
9226,408251.693784
3785,-238209.770267
2256531,574144.953571
303,185583.748149
3834,-12259.7879246
975,2602678.94569
401,-796438.692181
1235,369500.14923
29228,39111.0758335
4610,424961.490837
1141,1219502.28021
717,777279.263106
149,490964.79846
7675,444112.308215
380,1003668.8908
153,1194608.97905
5066,-1078744.64348
375,-379205.928723
846104,930005.715407
12021,2899645.6293
2193,284468.703116
50125,601848.634071
300,1981858.4451
12003,690837.21556
8842574,668668.16662
673,395402.078504
31268121,601647.945957
43537,1730060.00663
85779,981912.403354
679,237065.378451
373,798008.606903
5934,509188.610924
1601,514280.024752
269,768873.423747
842,565954.597932
64828832,1431696.08009
531,256958.79089
3056026,642633.578112
40457,1031514.67635
638,-2231793.96924
50410,3383036.14429
289,538771.129762
35013,1201399.59381
283,1551533.47137
1537,454953.766389
1111,240873.618759
2483,93873.0680928
2091,911852.27114
288,1188019.72792
675,347217.334532
3631,895328.706803
8820,656795.371869
168720,2419439.17731
32853,2216801.02875
408,249427.76281
243940,1363190.69734
1090,836731.241149
2319,139161.018892
569,521670.872763
147,389335.194538
61218,1486826.53873
328,520277.944643
5979,142085.344571
311,607187.897504
23512,650621.573638
37909063,2329807.4391
2449,1092479.02772
26296,891519.483161
4728,42033.5325408
18122623,1733561.18407
446,651168.894443
177,264750.060739
711,421949.953961
12655,516780.813452
2446,-475922.964805
603,328430.277468
807,-202688.189411
48237,1133131.2267
12011,800893.602227
89,93759.8419542
160,1472029.09986
3150,155774.703522
1563,567842.812521
2583,282344.475301
53711,1404279.89715
3730,470082.661439
23623,822692.058806
64944,510691.305205
316,836808.401449
14306779,1901015.45489
329114,2203221.74724
905,865632.027926
6043,1296349.8124
3765,592510.660015
626,175247.95971
340,439215.054186
409,506006.25953
254995,473715.973506
1030,120755.922597
253,-308070.914509
5244,796928.923226
495425,468352.697802
1552,-298555.890289
351,1199783.68439
1283,933936.311947
5176,53555.9363413
289847,697622.908211
452,523857.265911
456,508762.401699
1005,1524487.38071
1808,1303955.07435
740,795862.626426
645,1629636.9106
320032,-105702.1461
3628,162781.84198
5326,353103.350383
2025,637763.828579
1679316,1948002.40845
622554,902865.075816
366393,449470.785131
1360,731086.70144
951,1003860.83322
552,644938.059764
52768,152316.174438
0,-113054.855097
107,429525.318275
2423,1331684.76842
317,599746.645907
1096,790514.079178
18643,395920.258566
1760532,1034220.08407
4019,917056.483485
4351,166969.057517
1728,296647.641378
173836,2709030.41996
11865,523389.966862
2265,1698948.34827
215,445415.488667
66,144596.661674
119786,596126.041865
475,1269019.75446
396,159443.767387
60726,217551.950458
4817,554376.884489
4496,-348016.463545
421,844835.467829
259,1006777.42927
16615,-265406.725855
696,552870.389201
31350,1580565.79767
31858,399802.319769
2645,800011.751927
456534,902619.211211
291,296848.843667
35118,1081851.29998
51609,292115.662062
790,1384694.105
208,698805.156568
339,-318091.838986
2513,-104969.982328
11560,843321.028271
1224,678564.864028
2423,-81825.1040773
515,74735.3509149
71,378481.232988
349,168416.759861
13782,533054.143715
186,443192.234591
285,1100931.3268
9490,933388.385142
1019,1720392.56651
265625,2399133.30266
6660,667732.413783
1580,133996.509161
1069,-182858.545594
1305,695529.381029
1129,905642.70028
5467,1573173.21106
236,985562.285135
3364,170577.041318
142,1468140.75146
84050,1706197.85819
6467,353862.293308
166,79674.064596
164,-83541.0890264
596070,2022025.04754
3890,113793.630765
1070,27594.3337138
169,-109037.095238
310,1528613.36467
5012528,581074.731233
257440,535961.217759
490,242439.85392
614,1363038.91886
877,1113872.71781
5267,240554.996914
1790,440944.648529
4531,296762.969451
2308,1935755.97966
17039,451233.90102
371,-57348.0282196
199,63991.1822759
371,9390.64779488
84047,1263843.80159
328,64617.4591492
2603,-83773.8618634
671,320092.594886
74282,1324105.74332
1085,352755.598886
866,972870.705345
3130,443373.619527
44288,1476767.87272
304,181583.387
251,859189.128197
11263095,1344719.25952
615,660456.538957
467,1343512.95511
3246,802671.92194
6314,1703454.44715
1011,757543.971557
334242,822783.623948
1719,555374.521206
315,104202.532889
66,359593.933588
46228,1386886.55785
2805,1391860.92669
1958,1077461.31952
351,640943.693454
3066,550800.994222
441,367946.147194
633,810765.015413
69422,181782.243874
2341,350323.063436
235,141895.31524
540,687753.755745
457,725387.659073
872,1268020.80708
565,-341091.726867
320216,144484.255973
1014,1001257.25708
113948,908182.354832
8447,329015.46603
606,113190.831579
348,329818.56074
549,948354.75403
79821,460616.238255
1193,60959.6857679
2721,149747.365992
292,625312.483659
3346,644912.41878
461,291228.445406
15977,350734.732043
3809,2037332.76982
1722,510004.036248
5925,854956.609414
261,677743.707026
10425,1221974.30012
6403,-466437.916867
5569,2627943.19251
870,69005.2956799
61329,325544.855159
705,500248.290899
348,869944.834123
345,17856.0461002
108666,552703.332106
59794,894734.800706
68084,383243.828
