actual,predicted
359,-183038.889855
25123,-813645.89511
633,533281.734097
96,42308.321155
10249,1347567.68477
4049771,526092.404517
646,342260.823868
29618,1196395.51721
246,625373.337479
8789,579596.555156
4358,1128746.03997
1076,804531.665715
211,445225.016291
110,208293.106133
1126,657797.536009
19138,244700.405733
1818,387177.442979
53164,2114043.05641
31919056,28536.4530951
34639,292369.241547
1659,121182.841329
6468,1687792.76832
6747,1426857.33569
293,640174.193708
1475202,2033438.5277
1347,31283.1737424
234,885668.472869
27241548,1508808.25045
18092,366046.357415
505,670030.509688
2864,1094544.16938
2533740,895000.02593
29334,1029572.21269
714,482180.235196
263,1343348.34359
1712,554213.583227
17180,1481709.90858
1671,-162857.458392
24341,976999.252862
0,1238173.89409
2078,101870.901826
609,1234739.8989
7942758,415705.541613
322,1113117.6024
328101,1497227.16091
1157416,1666241.55549
4938,404681.303522
4924,488861.472635
1181,678692.657447
217,715166.640138
2206,477255.208309
691,374733.409822
316,2494851.08502
4430,201788.879606
115,1018929.25662
59341,1254553.31317
6834,1046101.33035
2186216,1085453.91213
717,270793.52333
2400335,597792.74799
161839,1864983.20458
1340,814685.001298
314123,1458619.5461
2786378,461238.052953
3387,58652.2851942
41829,1318303.15065
109,220391.299947
795,272211.801854
47676850,664725.13138
3099,1076311.99288
1054,825690.003409
20224,652157.464003
370,720810.630706
18099,281322.140896
279,301500.434227
19781,531085.14591
1576,-283219.568739
2733,289004.886317
19518,541942.016075
1062,86999.895179
1580,218586.957224
5841,1003383.86585
1316,403183.823445
237,-176243.960019
33139,-234028.720997
425,345516.601563
3658,309220.453048
18262,198755.778723
204344,1018030.20119
843,1145314.64536
571624,487629.137572
245,375743.947461
38786,326945.832855
968,90201.6678232
5587,62281.7877975
6933,1007608.63718
1791,913706.281278
465,722735.655275
436,239622.582768
6575671,632811.314743
708,262919.930652
2551,-543508.103677
257,453887.892225
1312,333784.224667
446,659536.752049
20130,2575534.13641
4378,396844.409732
988,617606.376949
442479,1657279.26359
1124817,1943071.9165
2947,613846.596019
4503,801998.850543
213,413461.109215
1840,957344.978648
14309,898586.225371
1870,273990.485654
10908,1618724.89984
1449,937582.111957
234,250359.726335
674,342076.270764
0,1091352.14117
849,272907.48126
4759,581457.506784
431,1096981.6037
2232,415372.582593
414,-93507.0130226
13120,809721.395188
229,3229071.08923
165,-134244.010846
4366,558993.668985
585,274369.032433
881,1310944.55741
970,990482.843907
439,51074.5260014
213,23089.5770019
9214747,1435269.36875
14672,941312.954207
2349,755004.161724
2672,770013.617538
3722,198891.329805
2115,840112.268668
640,841098.997995
2356,528017.526872
25941,1168558.36279
242,-383457.515716
209,475262.150607
1007,509360.633708
1589,466350.676108
1291,-145659.962437
1569,604214.48334
1274,723092.550631
2986,1089936.40816
653,513123.732526
706,420630.70872
13118,1366946.11357
74353,859389.202066
1056,411395.836912
192,589255.454278
22657,400665.777254
586,172740.576349
1101,501837.074687
1105,1525485.99059
2880,659746.207062
5401,216437.239086
3278,-315562.000718
1018,830517.258575
5461,1534098.45957
330,-1854.83993126
2927,860714.576993
1981,134661.148367
60522412,1959469.42515
819,990392.847505
1428,541567.3828
10889,719305.074674
638,586771.313295
443,-740581.887574
322,241511.394602
173954,1603352.83762
2378,493878.876927
393,127086.954138
119,601648.076905
13784,872623.747777
1207,175570.933405
680,242928.349729
69547,627131.369375
3289,-60430.5937226
363,1014471.35047
435,28990.3559591
451684,669203.942063
2942,355040.780079
142,202730.140082
70500,1324991.60369
577,80124.4763234
1577,1704270.83469
1339,-35886.7028032
2446,406626.600191
105,635679.145589
12255,2186261.18639
1705,432451.291198
5351,1488380.79077
56057,266889.702352
94,521645.345018
2154,61806.363202
25162,325878.567759
32641,2644817.0239
1600,-877416.210162
60,44208.9333429
24486,602635.96633
47284,-656318.77973
2666,841174.382006
284,334325.467633
714851,638280.283748
290,55927.0593283
8476333,377415.462667
1544,572587.741562
383,350765.950223
353,169884.897009
655915,192036.666365
33552,446813.365239
352,428584.569294
1739,825717.744921
769,500248.551085
1922,772887.403282
339,565317.235209
410,-40084.5609493
752057,244634.095476
3683,1095160.43142
4098,828494.736176
152123,1086546.97223
13234,693134.868312
658,600304.672385
149,-368626.720527
2884,350578.343259
593,632530.729409
4460,1130643.54759
332,62530.1709166
1238,-547266.25089
4006,-373816.406096
1564,20473.172565
808,610620.68579
700,168015.882835
1751,780104.458175
286142,2256636.85096
422,864963.178515
3384,1560053.92351
73,343818.528667
15697,992428.984535
1756,266564.94571
23466,1141550.82722
1437993,626808.551847
970276,949328.949845
4445532,2154822.66599
1912,1027297.77746
184,284981.093032
96,549709.672069
4405727,1656265.62069
14879833,1987895.1167
23512,1459758.551
324,357405.987429
29004,1409826.41642
624,897127.658415
338,320866.298585
619,2444334.97603
197,294387.702209
1125,51270.3791799
624,564578.530224
235,142559.747129
688,328819.418356
8356,519096.810833
893,-330522.421319
848549,1149268.63959
661,305736.27397
479,148902.561489
385,607863.869247
727,573530.542664
2382,304325.126244
403,-29280.1453694
97456,-55802.1277376
7456,1063329.2278
6132510,257345.282724
152,-21957.3983253
430,-89656.1135355
80,257733.072141
1973,119210.03386
53233,949044.481699
17547929,429009.777082
1997056,745765.889021
985,915991.824172
21301,2221159.27349
335,352668.333876
4707,-397401.127055
3498,1079685.48344
1400,625606.353523
3640,708826.330093
49706,181554.235207
4924,381191.377409
516,570025.525227
260,3104116.68224
487,827616.798954
3332,463275.748731
186771,1534794.42349
2947,848109.809132
72577,74745.6049174
10387,212872.736716
435308,486184.390768
3482,283799.040066
3723,1441719.4267
183,1321070.59968
798,720702.344295
691,517027.815711
2706,1022506.1907
2973,690960.087081
924882,2161859.17236
1134,2020.42814351
53,638240.389026
18785,1164815.64221
617,446137.879197
318,287299.541275
1269,819974.513075
9926,846644.149522
1547191,278909.688849
864,418960.928027
12758,706405.929091
429,533762.339641
2401534,1218932.70531
1008,1112637.81677
821,733627.884036
208,344479.751748
481,127648.940139
1032892,1008192.2281
1282,565371.147153
8110,408711.423566
2112,-186149.382604
62684,2297403.30056
610,-307115.664071
224,405113.865538
87677,24777.8706395
206,2705127.76496
189,735468.707057
702,975920.809146
6742,79867.0404294
1535841,86266.745396
2680,43213.4195478
70321,21241.6704091
135669,375009.315363
344,-361627.04701
796913,540572.612911
1762,820926.48251
763,159060.879176
973,1108768.15668
3186,152904.763986
436,305964.348488
3625,453908.296538
15922,1231210.85806
21803,1664010.52626
2493,1022554.98417
1012345,1078079.87276
81230,1613095.63454
80,153559.509591
695,1505853.54357
477,1670720.52154
1878,1079787.22497
4464,817031.864237
5223,-353430.359428
320,578626.006547
19233,166898.429116
19949,502789.720631
3247,975317.989673
54383,795264.720125
401,317060.897456
18436,1504782.70335
81,708860.905977
8989,1615248.67873
92,506514.989788
6454453,1697695.21474
1488,1551370.67445
165,244238.450856
3593,867692.664927
71312,337623.356984
13253,2471960.81035
1816,475213.241707
283,1158145.98641
459,558145.373687
2706,-6922.12509764
1775,349961.109684
52817,194417.034989
243,598186.332977
199,605221.635938
612,378868.863731
2151,957531.231727
604873,1545975.17134
356,332387.774601
27249,978370.948347
852,793303.902563
485,288653.474741
134,1061752.26121
144124,1512815.55502
3361,643475.498771
1173,1079186.21378
221761,837968.011616
670,661556.424582
651,610903.325918
955,-144823.130958
233,1122756.64999
132,72963.5264375
325,746965.784556
6575,1963238.96672
753,180897.771491
136,1064940.55722
20683,271712.180928
164,584959.57444
381,377475.615891
3993,300972.575147
315,354327.133137
684,-760095.139101
978,605171.414202
345,378785.907036
3246,954475.170107
17778,885218.670468
93737,543299.389844
77,654902.363704
148064,422695.346356
304,87953.6253509
153,850796.594257
300,342233.323984
389,1089077.96228
89,52196.7545211
159704,1135164.92604
106,1495626.5662
18101,-175055.963377
14014,1091256.01942
3824,1246173.64843
168,529687.383018
3985924,959254.792777
3745,613056.370144
9051,105824.339225
1727,351731.16539
404867,1123113.18562
186,233785.392183
120,929722.809776
761,450205.507541
364,199046.698334
523,-110248.916846
183,302859.019258
4808,745644.577939
3904,571414.787234
311,1131711.05726
246,1482026.97463
5355,540066.734421
352,828800.303097
78688,405704.933576
1399,247831.924269
257,456993.899629
31101,1286864.33593
19348103,2856483.31561
0,3005301.7669
1986,417993.864602
213,1982641.03961
3461,540335.400245
430,1056845.39927
316,794231.050576
446,162133.111878
2105,1783368.98955
1421,204067.242725
219,428502.022266
2059,542577.535649
192,496229.596732
862,-170733.500661
470,853288.216069
1743045,1126638.95776
414935,1593197.02597
61872,833028.769808
35350473,242867.049139
667396,825809.864151
353,212534.141916
931,71686.5325451
345,-3766.98847627
1946,1254089.87663
52,258379.562804
883,869533.946221
7040,1731323.56898
436,209021.846845
2505460,1856712.99182
510,2012871.6722
1717,648658.395314
3128,1039531.6314
527073,383522.192453
8298,1746163.4681
2523,415606.75785
742,604500.296243
331,655384.672524
1649,-117091.41169
2310106,1990576.80878
1927,1151238.62814
378,187381.993233
610,47366.3848644
2271048,1395644.67229
462,1116109.31063
807,-289822.016857
9300,788461.705648
3377,689418.885931
332,1137811.25529
281,-102420.048331
606,465891.410767
1977,1561799.53947
1514,666174.155963
16604,673697.06411
3477,767025.070222
167,283542.150705
6795,-270318.826766
30545,684743.202021
167,902767.486788
306,619938.713239
2323,922619.655054
159,536393.763317
1266,823616.957062
531,1762374.29951
9771,1208094.28691
4038792,1383378.49351
70019,615058.348968
1615,1525796.60312
3997,1286968.60272
393236,1644443.35602
6801,1052989.62403
2318,579976.175451
8742,141135.917304
41641,-101439.000648
3557457,2976360.53212
465,1486202.13047
79,382838.091994
247,376066.265028
586012,1717193.93188
547,374702.987821
6687,1840613.63225
4279,1261700.45223
35687,712391.976788
5743,1406793.76866
42872,627649.403564
1801,-305679.580987
16525,892353.360306
364,1475757.09979
22400,1173749.59889
1073,916982.895782
356716,2571319.81846
147,731489.011847
54012,548412.99075
355,12754.1521835
8806,1531170.75443
1879,519032.478902
2730,216991.843725
285,544648.420775
95163,461443.886142
749,591654.108582
166,1189013.01899
1634,-166113.09157
214,380991.870278
569,882658.767236
582,1283653.91766
979,981235.889624
1723227,1451388.69534
460,2527690.31345
4875,3316505.82196
6774,458538.908449
773,428534.77868
128946,2660159.72952
5472,239910.261655
3624,854637.001686
0,484913.520776
3754,146603.191086
1605,348958.418431
38755,447781.574459
350,382306.078169
250,982347.340933
1483,193992.29385
1381,401935.64941
2162,234004.2881
2,786733.911033
4374,967435.301219
781,951997.818686
1458,385237.623033
1012,367492.171019
2125,-34722.8029179
6048,426203.027132
277,1245335.06428
1368,725006.194237
327511,897652.671347
492,433467.81815
5258,1172892.53553
448,-106642.343426
2675,1416301.71134
1631,1697962.70019
1286,79767.557302
606,1072.29453141
626,3431771.96686
557,204343.609957
1219,407339.421978
178,126300.323831
970,342999.465554
461,1246814.00412
2178,271458.306701
389,1154014.88989
1808,90346.2119644
162,121120.21945
1515,980600.611477
1059,663566.992431
7159,1939655.0733
3848,114607.631401
161,-70726.0687651
721,1005616.10687
11643,809579.145713
1229,220073.283126
4965,659782.391114
85003,259990.003914
171456,756034.069526
1058,480589.226062
13525,873849.438281
3006,1048310.07095
574,372478.151453
22191,1504585.1889
135,760463.808285
217,-53397.0465356
2159,163253.111782
625,911560.251296
2631,1862324.23813
156,376236.219102
1335,223476.254339
6429,1641821.70894
196,307880.301544
283,1807768.25858
81999,915190.178075
15825,550094.861579
1161,955679.796216
721,358261.353214
823,206428.72302
297,299797.955407
626739,2134733.85878
1984861,1667686.26893
922,1013512.22359
335,266028.779412
61863223,2818527.7477
464,563017.767265
2046,2613090.59212
712,13678.152205
3098,578079.049886
233305,206964.838092
585,531910.825892
1244646,1472608.92355
692,38206.6891985
389,359968.391054
43790,1509115.61699
4355,211724.343236
123,887715.654432
2816,76235.6026531
897,719354.12268
1477,893481.686196
178182,849413.231156
151,779485.218925
848,-137198.218248
498,294495.866098
42025,1472135.83911
2214,1365666.96431
723231,2009969.77849
307,1702871.50378
166,37885.7282252
430,131769.491168
291,59956.0082232
3729,846762.084031
1249,384787.681687
268131,1217991.32373
1262,292841.785713
113200,1148450.60666
3718,767039.491476
4101,407700.893648
53523783,1697795.74411
71418,242739.129262
3035,951435.465387
1287,57171.0883989
5223,443854.283872
163,246989.765372
1058,994326.857382
2232,1049160.65399
180,588815.302441
452,483856.783522
23401,1157952.88758
3769,886890.558636
267103,1041611.43932
1439,357885.61345
1065,786612.180633
2439,418150.152678
90452,152822.263882
25484,549559.893998
1185,196785.289199
437,607257.959738
1334,359911.921349
5283,-469652.506208
57530,1685563.99266
1264,-810123.366596
438,-56547.4761264
2100,107853.045092
1195,254588.877435
191673,1038265.99637
8506,1686978.17593
384,483001.753908
7871,679161.03457
1909,1433792.81505
12722,1076835.45671
866,470089.069434
81278,33776.050697
7085,567339.509966
901,366759.134395
4029,151826.16149
328,-6080.22994301
169350,466232.42814
27468,274409.834527
717,-274811.777159
95926,620947.361498
102,1825077.62792
4470,1846907.79918
4921,518219.155999
523,-149832.153298
156510,872061.731537
709,203819.78553
526,1901955.39751
1296334,327342.810861
58252,-165856.997559
269,-198524.074585
20231,1002205.86071
43568,801872.428614
2446,2017443.11158
213,393600.107543
384,1788217.82524
285,1506966.10147
1928,-151559.838062
266236,300001.755326
1215,1998144.17285
1622,371730.800963
567,-12750.3256754
441025,-212417.544053
19861,1031007.75913
39491,2813073.08392
9740149,555654.246171
404,1170811.61274
183,1110721.55968
14653,979308.444169
7936867,1010127.11724
1202,532143.422951
36189227,167430.838185
350250,1574334.96138
27679,825989.451656
361,384555.937169
305,870922.917206
316,326715.852135
418,264053.081192
9525,286241.796363
282,-291687.715139
150,934961.178672
253,-297836.800742
308,699790.202942
104546,258327.370308
313,367531.407056
8000,590875.396878
6946,2082521.63554
12257,718059.962456
8266,651719.152938
269,945877.41699
201,921910.320551
18034,1663902.56815
1621,886246.170364
678804,635054.044091
8508153,910234.151749
597,433734.224996
8483,-134191.701924
236,1982282.23734
519,1264549.79889
1844,38286.2515
3262,1406708.81793
46040,381962.733441
1572,521674.196987
1720,153716.606733
421,2088002.91798
32304610,1700767.50657
132133,-39576.9289094
3774,1521799.99033
10254802,880509.909725
945,916227.21758
628,180236.72076
288,416402.460444
90,195206.130041
2489,734447.088473
1052,351107.292506
594712,-410890.230022
3501528,48826.4357249
417,341490.413273
19852,70449.2932559
757,370173.949106
195,348860.498926
252498,2429600.8674
3424,1127463.74665
1046,136978.390366
2305,1438670.84857
721,280553.269014
625,583762.362794
4198,424142.733829
279,-26507.4519483
403,756513.667941
417042,1744210.48543
1018,417458.981957
692892,2741146.73882
90306,1232094.71101
514298,-277294.997893
5039,3684513.3969
557447,798221.08118
512,1266115.73104
6960,1211772.82893
426,-101742.923154
821,208189.880119
6854,474105.545819
9106,888191.28854
1535,747935.555678
6493,126615.167243
302,1928439.54569
36005,1982800.54309
1917,-6327.87987776
4794,2615126.4636
662,1009571.68999
2322,304721.521574
2494,145198.281492
45586,36738.8078855
4083,572761.38091
799919,476539.404566
7948598,823341.117341
1947,976007.043858
15393,93411.2477878
2454,129600.767637
22764,991208.591867
1589,735018.866506
519,383310.678195
348,667345.586724
11338,1267483.57131
7944,666889.487675
8576,-25780.3656709
