actual,predicted
358,1708779.68538
2003,486425.017507
735,679945.388427
634,-178726.068554
1085,335502.788641
2770,997692.222822
38576,2797082.1382
412,171292.721137
306,-263857.607987
19603576,919978.280274
172695,746709.114984
16787,1261592.76037
258,500560.045118
2151,852101.786459
243,379120.50717
1024088,791702.439377
1094,-104971.042035
3728,1464877.12636
1076,314985.344996
790,419977.877478
22695579,405520.118479
1217801,-284203.400931
3337,487378.696602
1470,73914.3773513
91,-66344.4397467
536,548098.333368
1691,427979.323301
1090757,904387.416204
95,-77573.0843097
1281,326995.068348
7961,1145078.21611
897,809649.975208
2189,-362156.233833
1025,405691.418019
14259,1098500.00538
36577,415865.090848
578,694953.746208
547,654072.390572
2324934,897911.774702
2085,626578.636056
2963,1723458.74556
92,828657.499595
1901,634561.732722
1187,1047189.73319
374,484505.312151
327,556442.124947
14381,578814.62422
1166,385100.745796
1475,-37310.7870805
396,623938.603062
1053,556381.178237
1233,1503451.31739
245,939832.186832
288,-175242.890675
53076,786653.222691
3202,-41159.2107077
1031,1455054.68654
4110,2526888.02726
827,723230.431981
188522,661549.29098
2612,332152.897845
0,1501835.458
56750,1037032.57601
326633,750456.193281
1052,329847.148898
150,933214.850905
33390,1013494.51567
309,526506.337452
952,560104.548422
4380582,1490494.86697
2076,652038.236272
152,221589.65081
1483,-73620.7916536
100,-35565.0184641
1119,201233.040715
8307,-42865.6145796
6013,1672039.46271
60605628,714782.700168
8241215,661075.648176
3371,354973.836224
16983,158016.543672
332,634399.963687
383,-13889.1849292
1283,829862.671051
3673,1392081.05892
10997,-662013.350321
351,445953.067993
1883,1112022.45987
18335,1113522.47133
8461,1512234.41017
34570,1817702.69921
852,28277.1676896
829,1235177.7257
2643,362208.465237
18894,208091.938774
3876,629356.909183
15474,442773.962506
36965,1396465.2098
1486,655059.245144
516,478955.199794
436,1382740.47245
148993,959936.234865
11975,724442.320132
1155,723975.184328
3239,455744.878666
343,737245.064815
696,273675.46203
344993,680847.621071
6241,383375.565011
132841,969760.543628
372,894589.930202
731347,1818779.79718
395164,777916.031503
1482,633628.894707
2705,462445.264131
5258,970708.606655
116,174380.052459
19332,596206.249857
443,1128115.47718
1912,32882.0985877
719,469562.628782
147,493297.012774
1285,1394739.46941
5034,3930555.05821
1055,-335256.228866
37381097,920923.663836
126,144146.063635
970,377430.836042
1001,-19968.2139863
875,246492.843151
352,421623.42016
3842,289522.859562
442337,565882.317013
1083,1048289.60214
525927,-811877.884657
677,-472369.491073
15092,379914.987529
157,526932.002778
1202,742827.84846
2019,744670.234227
942,438305.070197
20143304,-58375.1942293
2732,151103.584939
163,914177.970831
233,344909.500885
2472,564900.937049
1733,716102.857265
290,314341.963622
635,-231614.325725
3597,1112623.18
297,1145616.78065
361,6615.81051016
12925,188756.681804
3009,2753659.36049
344594,471413.768733
718,1392819.33692
792045,569878.641751
9819,250872.431508
427,534147.261376
544,393660.160854
100769,1257137.69245
33784,339945.326475
2575,677495.3583
211330,1578443.99369
55416,1576384.44801
21496,1431466.55675
107,773900.133164
216,861396.375334
1097,661231.495456
4729,473876.766295
15707,643429.802727
174,480838.330136
909,177590.140391
3301,-347100.862174
549,283049.464775
10737,1483849.87768
6079,106053.696493
4180,1234402.18843
127105,-106258.241444
1088,214568.954583
719,823865.02953
323,111120.532526
27652097,775671.915459
4676,-62643.259835
1034,1157885.42796
2509,1175896.64467
5042,985191.631317
555,120944.470483
4289,520061.331087
435,1919493.53788
271,639216.417629
528868,-462878.883868
647,315616.068648
1296,507559.298356
42208919,1410024.95222
159,291810.396387
43534,1719026.05112
167,362219.437039
368,2398449.11858
652,467548.728761
10306,-119199.712324
580,912723.723569
182,462463.103491
2345,-271991.102641
2544,-712909.125177
5258,399390.01782
2780,345379.706825
95436,747545.999478
473,-40217.9403677
3710,1991571.86145
55194,906216.543231
202,-90217.1990441
250,812669.541696
897,457623.573909
172,138210.501744
181341,435237.508755
6873,-244183.291551
2545,207496.621058
505,178711.249975
18360,964841.051944
24579,629539.603883
239,312066.060424
8092,1501534.54555
7224,367970.626142
588,644856.063905
538717,1558246.50554
1467,448745.54448
51216,602393.313347
5780,174162.13341
545,523145.837525
1355,511121.884451
22629,-122792.397086
206,-168675.551866
19833,1597946.73669
2533,680249.275654
57003,308572.32245
24975,376873.537262
86524,393250.433541
9215,760694.797498
289,-76669.265886
1112,-185890.236769
170,758686.990511
530,495723.968454
2202,-132040.546022
55166,393614.180667
1250,497679.901398
3837,572668.891674
276066,487477.357404
26025,-9881.89241704
597,571510.363293
4372,2378695.61255
1030,-714272.533876
208497,2041328.30205
591901,586533.527543
15076,1310522.82878
254,1251745.97572
100,583995.253314
2801,862745.710877
198,-226307.724142
1795,127761.887342
200,247527.182145
860,1252337.00644
5381,1894370.0192
556,1417766.92276
3659,256373.886241
4093,1044186.62077
1658,266559.410282
1727560,1117893.76091
263,2119590.59698
20062,308877.699692
9418,664820.802361
414,1172618.08705
2299,1183734.99798
5311,1273147.96294
22557440,1573881.09801
197949,750603.889267
596,843913.209154
7805,1476877.00735
10987,706764.463769
1101,659565.638022
2262,1006536.2688
3312639,645801.935466
198,341612.604382
191,2283762.6347
221,179390.940782
412,370407.185551
676,1589548.17038
15235,1317284.17091
679,844304.681048
19720,309110.515802
250,187392.69244
508,991518.570999
542,553822.471014
298,1381626.64831
688231,1178634.47238
1922,118438.660318
1034,1060758.65188
30258,1346044.9748
18182,2352215.28852
3608,-28781.2205506
620,451999.479824
1345774,-150690.96837
3089,357467.42471
682,-99638.9177821
190,-249878.487394
52418,1519449.76116
1800,477391.623007
943,240313.897357
2498,637013.474883
313,600621.102801
802,760191.393829
65524,-241690.98308
976,249059.617815
326,1850622.85227
130710,1425310.40433
348,555644.195459
2763,-716411.571359
5070,338846.936693
1467,3061424.40144
7920,557336.450803
4766,988210.122673
43507,1198586.41879
14139,1013060.01695
141,84661.0130165
1473,116566.695737
543,381112.338767
558,923417.312835
485,113078.046513
703,411158.524777
9651,720079.935086
1810,571121.252934
805,422138.56827
5890,2080759.56727
120,1537783.44202
3025,465286.484301
113179,3518807.73833
331,806169.543871
489,1164463.56788
19063,417268.531503
110227,697051.709639
879,477287.236999
497,1532854.4578
409,782513.12836
914,283987.640128
814,1108999.79918
445,716162.122886
481,944220.017881
2441076,654204.749124
2705,802941.739701
67019,649498.852644
374040,713031.53035
881,469767.432611
490,480855.447444
2025,274043.076383
7240,930589.89014
15833,686341.83579
560,813345.82711
5343,-206119.55746
2175,1614163.36615
2098,660541.522694
1367993,1980832.76717
30417,910006.319293
8478,170822.70227
512,635215.061106
16287,331303.639463
226,366291.351526
263578,3511072.54363
989,462552.511564
1821,1149339.8717
533,1529405.51198
840,488262.044913
176,704590.619575
420639,1080014.4582
4071,1561494.75766
1221669,628989.998263
792,494407.896941
225,-87482.6970601
1574,-241577.949841
2875,474450.576405
1205,1545559.26715
1058,123607.369119
103201,847768.252302
8508703,2349419.48852
2871,-163997.18548
312,858766.659504
266,-16113.428522
1965,650217.785487
844,648935.328582
4092,52118.6896594
7120827,895955.286682
444844,1142709.72458
582,401440.245459
160,-105778.873563
268067,1293855.18682
4698,818456.518522
1202504,2738002.92708
6098,1190000.12693
3889,854136.257057
48088,866934.059033
1462,524368.475769
682,109021.337295
1079,577591.690603
347,516669.898868
4115,283370.714998
245,-166525.05783
277,231533.735021
656,180267.633172
395,1095423.49193
195,987324.065272
774,57175.7613649
3531614,996054.154822
4816,-31880.238847
2645,521206.148492
232283,-76338.0733082
573549,590303.204579
7783,1424798.89001
64724,895277.548247
3386,1149818.45541
1574,856632.539524
886,-158326.827844
2780,-182555.48837
150,395783.546153
9682,2265074.93386
542,1360621.82703
75823,714825.041854
53081,447809.4668
919,198928.842238
265,718813.183786
16422751,551171.023436
7448,1680391.46967
6238,819641.964263
2287,-94968.1116141
11603,1317789.3828
1521,676894.438881
1681,-379765.711484
2059463,-372863.566488
5405,614773.024579
502,728548.328189
551,-262499.111413
1020,-400706.041185
1559,1049420.88697
10483,754158.71617
85240,725090.341453
1922,940425.32572
542,1109533.27572
534,-79211.7977446
18703150,611818.445732
2419509,2222602.68312
4140,930397.626809
4207,1870095.22165
33470,982554.271357
75786,1830740.66242
1150,432196.305461
9420,978594.826558
30258,729801.455878
132,-298332.70889
1112,640746.918525
119982,-13474.6623696
206,437106.054094
1916,378947.431867
2216,196042.008248
1404,1129710.39938
180,-27.2903714001
6237,631949.719892
55112,1893444.50601
624,248485.81767
1456,516576.851813
153,-290474.332049
709,1649610.87534
770,797587.472188
35548,307687.356547
557,295551.808445
4425,451519.99125
10994,495676.820435
70086,1126059.75439
3167573,584829.580577
381,205842.508032
527,266100.413516
2113,1944489.01184
451,102027.460554
363,1531187.14652
1112,252806.900265
25857,1972778.91085
454,1277261.0641
59687,618818.975702
598,1754028.09026
4144,1158706.15654
63375632,1129712.02396
50559,963690.702704
1557,819031.727148
2356,78952.8903612
14785,853036.386065
836,888375.269139
135,486637.591538
6171,452950.897046
2246,1190444.07029
555,-353420.218852
118926,1137846.09374
107,151882.815166
49240900,759364.625665
2204,648591.425378
386,-426560.891775
13119,161104.4204
839,1687198.47601
604,769857.952165
861480,612025.304435
564,216064.797066
6624,799996.37767
644,124247.923944
3433,696104.954666
46748,2247077.7415
331,394898.991328
1194,105990.498658
1044224,962426.97216
9191,921318.892878
2185,1153509.92276
113,421390.41035
351,1980455.34966
328,896787.319836
1361,218871.624389
788,29882.1629392
796,440345.143104
175,358770.959753
1421,446556.101263
192288,2456901.859
28166,326732.117094
0,3287866.01336
154,926918.240467
183218,1113178.39449
714,1155835.19239
376057,995933.440038
608,191812.448911
14775,-201187.512633
172,137271.862912
120,633770.172476
1285,-223028.628998
1524,63404.856128
2241,29550.8690645
2082156,260805.95409
990,377225.843519
450,506430.72633
15787,311214.925353
8056,1991440.93019
197,1797342.28106
33244,821823.37886
167582,641561.870525
165,993101.431771
1177,490781.45583
10550,949970.176299
396,184970.640474
27276,204209.999522
1102,181052.309457
208282,1056729.47649
86677,284675.857075
1332542,1799622.81862
3097,711649.962968
199,874648.879425
6035,988516.879761
1938,326935.80587
24998,715506.925944
6682,210309.746449
21418170,1183060.06488
108409,1633660.77537
4899,825120.640797
200457,743541.316467
57,478180.002545
451,1009399.85181
2681,872138.640812
13633374,414226.351746
28004,52266.2339101
101,285399.045477
4610,738489.021107
2379,-53239.0851379
78790,566409.347599
331,374593.958677
92909,2113914.20705
628,536344.909397
200516,978298.848857
79606,586063.719818
2494,1103403.36991
185015,466207.79412
9057,1569617.50771
190,327126.231349
1235,372954.115304
273,1132528.90896
578,571889.910167
503,683486.336478
1335,1300233.48143
420,240419.654828
362,4231.02606154
358,754706.091536
7188,938042.523787
892,383901.457456
350,2175755.85762
1009334,319941.492112
227,917459.987607
694,1167849.90457
0,2040346.86619
1638426,807547.671626
83307,1348882.55366
696,292664.473316
141,941035.009927
382,915140.602827
80702,1501710.52994
2735,485919.71535
3501,432659.20407
1287,773060.019401
308,867625.47533
3145,1035182.27985
14374,1040652.37286
83522,3114833.2385
105,193003.632291
145,1285737.01452
1158950,508275.300184
2410,505842.878563
1401,546777.893699
927953,1079063.03878
3454,1657407.53896
366,354139.010355
779,1359733.68011
708,380670.934496
359,540525.628782
481,1496091.32872
341,-32001.5378334
1194,665392.829253
36339,381412.407241
13401,1907413.16783
7324,1837180.14412
2657929,1763592.36017
6125,2463072.40323
83,1018621.6899
3371,490130.727632
2043,1005535.90563
14069,808865.314561
22910712,858926.172639
1025,647666.370687
150085,911204.417078
28842,890064.187775
47201,259959.005819
1461140,259498.040216
578,38902.8127079
1611,951715.752572
1347,323446.130197
978,991315.782862
283,331817.168069
442,1038528.31073
1245,923578.616488
36920,1267897.99811
128042,141356.810822
27486,952267.444898
683,-98302.5474286
616840,1115712.61567
388665,307294.993999
1648,951289.949532
10414,1431351.27089
12207,410992.814016
458,569528.543378
20256,1470937.3231
440,1494087.41829
43234,1954783.27015
545,-395386.22405
2548,416208.985395
157,168683.652639
1153,884390.43233
48003279,520212.147053
766,1529898.098
10347,484906.84697
168,450341.583193
20404,600627.817836
4569,1584745.76913
358,526470.704128
172,1223746.60295
8117456,1226099.6429
250,1246799.75563
93,708703.081386
6712,1130967.53148
789,476357.509875
503,832752.497959
2205,1355503.52311
12822266,261290.037693
313,685555.396551
542,-85766.3243022
326,-584886.439231
1318,1331397.33431
17052,213720.517527
1320,900116.410394
2293,197737.968815
88998,380092.123731
152,413775.711538
2177,1461894.01088
3399,1059153.87484
416,2015278.21473
281,1475095.12151
642,692779.447812
634,426929.256739
103,533378.681262
104423,912621.636441
5687,879539.783008
146822,454866.840323
2048,376540.413568
1443267,480870.041729
