actual,predicted
56832,72159.0573398
1468,192790.918745
684,385198.700529
168664,2687842.35659
3673,-207192.670402
209,3915.41128162
1645,1282613.71796
697,124884.831953
947,-107744.697452
56824,1053374.03603
36850919,798168.650517
187,713666.695295
1522,215584.250456
1391,1418196.6693
1701,449494.979052
501,381218.748628
86,277249.183162
9577,-503101.817203
67534,846619.3322
3468,-343526.022995
15027426,169636.860538
600,332030.801576
12846,1841339.52788
129,1266323.32668
351027,629406.948747
1124,-258662.148152
112212,667442.672911
1108,242205.112766
3430,760070.1222
975,398960.26254
8066,1192400.42992
2170,502240.517748
1106228,1254912.06409
2474,734702.714473
430,609097.16303
53,605453.813466
514,1042493.66183
3373,688039.653861
278,78284.4451848
92450,1953417.72368
492,788995.32337
97,1555929.57035
447,-223895.993488
49697,1315910.8806
945,364001.378613
1804,2023306.67166
7332,335179.401937
544435,453136.321918
5408,1120982.0001
2071,578442.017418
841,778668.577395
1815,102742.99856
2642,971516.637044
273175,1066411.464
481,85318.7033507
1276,-352283.425702
103,-408307.992854
28307,457508.043931
18831069,2046310.3979
508,271570.880805
479,705375.912108
8223,169017.324792
65,681209.641921
1108973,914585.824044
1902,266413.047021
713,1330663.40371
1313,395931.679079
215,266248.162614
445382,494282.567833
133,1710371.2363
1601,861037.894371
1616,43032.1484159
639,155230.425689
451653,1606200.37326
905120,2092562.54966
2786,617387.682392
1071,106508.893923
1147,1029631.67042
1362,213632.237272
27686,-429332.034623
760,989659.600353
182976,1172825.93823
828,1068497.08139
17503,1883171.55904
11068,702449.324255
102,282947.14589
345,1140421.27691
300,727710.292281
306475,1966195.59842
666,30723.4996255
302,621877.955014
377,776427.762535
991,755970.214196
253,215011.912642
1261,969514.876465
708,1207284.46866
403,375019.682911
23954,308128.994037
97034,569184.362835
1521,441470.127438
530,1085450.44889
467,1092494.8931
1841,291891.267919
251099,1129641.57911
5453,1115072.66639
937,309775.555067
5455,426868.620489
37474,621886.224431
13513,724847.50539
153,1463140.56009
146,200358.1462
474,607040.251497
1564784,809083.930209
151,-93740.7847342
50648,780993.972081
2518,88720.6574777
44978,606535.092532
187,1692180.4294
598,367958.974911
805,1728177.94691
2708,574271.973761
2519,685861.47221
7179,512406.089227
253,986480.777163
9692,-235607.692389
968,226183.168329
