actual,predicted
1337,3205249.41666
484,364609.001197
1146375,335000.840939
381606,623901.618989
171408,784793.01279
8055,1077448.73832
465,807360.886109
529939,469539.224645
4021,426115.100435
1880,1314013.53532
203,997961.699372
2992,-166328.309933
58215,503322.823147
24940,728048.555559
170,365731.48676
98,376998.765618
1792,-38795.8486143
997,109038.570472
3115,356519.008252
1872,-321228.822787
2038,304329.639495
90484,1326341.7166
683,500498.312358
606,1251005.8835
53439,696298.263764
2861,571912.400397
180909,363387.691022
63342,1487834.62446
2954,635196.760188
2573,572491.841879
3301,499830.026065
578,285723.276396
350,313034.358681
953,373225.755353
1568,-700822.535194
2361,1357862.67935
311,144542.472881
11652419,875452.483056
17057,-371593.4264
18010,1561867.42183
90,1110741.33135
118,-122768.55387
4872,1457330.58271
235,618013.873615
112,71434.6127315
686,658649.004427
2891,1451395.387
2533,1013661.27565
5991,1124262.97515
160,605164.428722
4038,495772.976527
16836,2738971.02368
58182,2564542.34098
163,539313.132433
823,773809.602718
348047,74691.3644697
9932,-780639.744811
739471,270238.208599
19655,1345120.18736
169,-47586.8175786
5566,1009818.94397
1541,1848877.67846
24504,789090.852763
958,477953.666116
943,54165.1437672
1459,1151307.83626
3791,157946.432324
6550,1125854.4143
2124,573630.73388
5414,1687358.43137
234,219368.868457
610447,652105.676377
583,411671.189815
2246,190730.569703
10482,-20425.1743006
3610755,740184.388049
3568,548371.229653
271,170842.108334
76,859966.411915
1926514,1230750.31212
261,32130.9256064
51013,1001288.15864
3681,1497545.27222
273,-258760.77305
2145386,988026.335265
4480,365171.166498
690940,327559.213298
1759,119366.605991
7395,460722.668331
12365,752373.669292
638,459231.585729
1342,260927.832055
1074,2010023.38864
438,756018.440552
5932603,209225.202787
3157,1050761.34294
276,1060974.55912
492,890949.004683
1896395,1111910.06694
9581,935886.415589
2809,1819829.29742
2650,1888535.98456
8813,1697484.7507
330,754454.506508
72293,199674.163521
101,769491.566311
3345,886034.969384
577,2110399.36302
499,1076609.81336
30256,1159899.57413
453,797519.429703
10956,720124.013319
69092,2200503.29215
441059,2833252.79018
213,341381.723732
238092,982083.57022
289,1110286.27761
449185,3243207.07249
62846,890303.449528
328426,1182158.41702
1971,538841.696832
475,849973.352559
826,1246098.25967
269,201549.418368
429,346242.005785
6482,290300.467896
640,530592.216655
13680,694191.648777
6367,988619.171008
192509,1377297.46334
93,181276.096473
94310,1197741.33808
9679,123160.864867
394,1168155.11944
369,495849.710699
913,137853.379597
71617,1546932.44522
1526,72577.3746096
6444,831678.408787
17302,794601.471475
156851,1059207.20003
80,85967.7917872
1349392,1082075.26864
195131,48023.903505
809,-221680.930692
5437,674938.256112
956,457792.03045
8719,569157.278774
16604152,418801.299099
8341,-22129.8649067
1546,857611.036131
214,73754.8396763
334,1557115.56575
276,231780.160499
4883,308569.135162
119,470595.844917
1939,18737.6542652
1032,573977.259163
17014,428208.50394
2074,514018.708685
239,966736.43114
4092230,979200.689271
977558,416296.367856
707,6182.15412865
1495,373015.71172
429,354460.645837
1428,707792.8357
779,-23950.0938813
245,284110.005325
79326,1314804.36681
3571,428148.752966
8736,1138278.71388
1258,999478.787486
546,1484560.19271
499,1213329.13519
39739,655798.477397
12434,676137.157217
1339,-24377.6847824
3174,1004362.63786
1414,3496277.79344
509,254110.186712
545,814440.31034
277,316613.613995
290,-112815.974243
644,131705.623813
215,999224.566694
10763,304160.464098
3278072,1568638.04659
2729,3192299.72261
1039,1462100.84268
716,1173582.31195
1388,603591.312757
914,319139.905717
4577,909705.169006
1924,1766293.05907
14274,74900.6783757
369,-357946.047938
90936,1360695.43938
913,2968213.38158
305434,1712789.54632
175944,1404035.2287
590,845332.374116
877,706324.079948
6865,511233.86595
4669,-1366532.38433
859,367554.263712
82061,1735450.38621
71838,1063485.93254
5176,588174.755259
66028,502637.384097
109,438725.775874
328,280930.149263
500,2272967.98117
0,1241541.79272
72553,1716846.47632
241,78030.5962452
731,844305.14575
507,1202560.93179
357,-129057.610718
134,653279.972571
614,556397.498685
5931,168888.727986
297,91191.9020661
2236,-214277.534983
10111985,54960.2298877
3454,88258.523804
443,728999.215824
2889,842798.349817
523,-1595.76796659
702,245539.43985
15344,512148.19647
779,1485432.5172
130,484997.154299
4854,619428.907672
1067,528108.526766
351,708177.645406
743,1295214.23187
4820040,375860.878981
5504,339151.236139
439290,1444228.23959
2563,547233.094036
2742,354299.432351
101449,112554.123916
3664,597780.618001
67759,1921173.19512
750,648839.45727
2081,-76759.6764927
982,578451.006276
6633,-812484.763097
443985,412692.966746
29610,762097.456775
5534,393241.031536
211,127651.775234
921,670050.788334
12118,1112594.48492
316344,242557.819387
519,360976.528573
4427,942735.491689
641,-652526.74396
9328,562746.914867
1346,378233.578548
2513,531852.008783
278,215101.830428
1064,809955.710842
44679,875278.766605
699,901433.265238
493,883335.129589
379,46532.2974668
12436,1177832.96694
174970,2146209.43744
16161,1042055.42057
3130,1600505.7173
1347,751852.303405
261,274422.089268
12416,1103601.31854
1183,547223.932144
453354,278096.529794
2620,1819190.88288
8106,-645660.22325
536,748757.34271
34033,2171024.50682
1400,-82361.3950661
224,597242.787531
128,-136988.69984
223,774040.355536
403,698561.544462
13651,532232.59569
78437,549975.126411
1792,-96591.5561745
2808,908080.498704
10560,559674.549458
330,427401.641071
696,956357.912053
266,2046042.4987
467,345745.755885
1024,-102089.556084
503948,512707.113993
494,567740.528592
20666,1925932.59098
1137,120157.349335
28119,1646485.04762
27951,2179163.12633
574664,786423.550832
387,-80551.0377422
2408,-256045.250665
2009,100397.304791
1849,-487580.10392
2767,-399428.848845
10705,939298.574302
745,2237457.04577
1060,1066213.32462
330,535076.533468
438056,2115131.38191
467239,741617.173947
969,618365.219959
111,649202.153709
271,869908.924773
4335906,297422.507771
560,295355.75717
970,829489.269398
3128,113146.434667
10247,339199.096351
2153,296788.472574
3235,199501.549769
1326424,883254.46615
291,1778418.91633
24383,-326364.913919
835,1792931.7885
15101,-96527.9164937
1209447,798920.608157
1847776,152284.908178
922,1774186.11215
235165,1258708.65651
531,734885.065529
17231,271529.153428
331,1347415.12172
35922,113519.641383
86437,-34034.4572033
1438,-512709.281575
612146,1124444.97816
267,417757.352438
3606,323709.340863
2789,284261.064226
649,543068.024575
12546277,1453257.51638
426,2076735.19292
5796,1367646.17384
179,683537.42718
1725531,748405.938914
1047,762571.470651
177935,2201599.57161
3492,1314451.6859
9698,-103738.742989
3499,446273.893125
184,168017.045978
444070,618634.06942
571,485812.758712
854,1078759.99746
7171,697682.103525
1735,1410101.42778
267,-342164.43049
3792,920113.013076
11507,762798.127355
280,50060.9402394
102,663952.491872
16930,21300.839912
1608,1296112.39721
145927,3618881.85188
154517,354927.341952
362,1237284.22076
327672,2105620.3433
1068,425481.561733
2235,734932.24721
80978,1885480.70909
1194,139572.452865
32772,1907187.0926
24413,1195649.47021
290093,5294434.31622
327864,1874105.96231
3700106,426080.900783
5186,800668.859864
345,636641.705303
4911,922211.908065
15933,372683.12136
499,1579035.36962
69948,1229252.27724
148,353774.060072
1090,727744.320627
43383,2358628.90062
1473,280384.506377
338,395734.514581
857298,94084.774947
957,376148.04574
20848,615328.66867
253,455016.532806
1015,2007528.43744
13014,1397693.75629
500,658422.913974
2299,156778.044713
35064,482844.634337
12985,416058.491355
490,732797.3976
335,406484.94599
1866,385330.364003
692,471134.815056
265578,1323861.21702
46250,805993.333864
3800,989701.707093
90011,1164221.51178
757762,602831.227594
240,617415.971324
597,848068.948188
361,184959.74471
1542,1065448.9352
6216,1217529.76222
618,376681.752154
155,306107.412488
21070,353456.027428
306,710992.792114
7686,892134.451378
910,480864.355901
32251,1220261.19545
179,-195839.875421
607,165061.96729
1926799,1244192.15407
1733,86730.7033388
4054,200252.166434
323,577241.883976
2381,1832921.20629
139,1134365.19231
3318,1179430.10787
1506,360287.004883
82,380253.668325
15047,1183339.73953
571,1361598.49651
7285,-2777.02158578
2197,979449.482423
8885094,1411201.15603
214,557218.225344
16295,800481.338769
186,-62994.3438401
777,467597.838611
41,114721.59443
157,85120.3641076
531,2702463.08747
4080,1129867.07866
3254,951318.064425
283,-18236.8819677
18760,676821.217161
451,1064337.93895
760297,757481.834285
195,715995.05177
13367,1220974.49994
347,55670.2899415
64519,1284338.84811
13995,2860222.44009
1065,125786.531253
28059,726731.668445
1802,1080829.00182
939609,-137156.03993
7914,1244208.63981
34561,592617.120947
4473594,599851.647048
33252,849585.331346
635,77781.9781782
192,670215.74641
757,456538.160262
559,161454.801159
109077,2051133.10318
11660,1164386.48591
756,2319935.96697
1916,703659.010177
126,289851.412415
2587814,530901.468529
30268,360487.76372
241,202968.293707
1249,327977.859579
511,-211028.63651
657,367889.510061
543,417930.647981
154,335366.398361
2739,54996.5265519
1050,1842643.5248
2794,340630.279319
1409,574159.932656
15657328,1888447.88846
9684,1596258.15379
7999831,1408076.81709
465528,892237.071754
871,558846.010871
8774,932638.316216
208,30432.2841543
76,570927.537842
2317,1039824.75692
31700,534934.806636
112,80342.7341936
6509,889097.411293
1377,381715.260985
222,-44405.1766473
1727,101527.699193
732,-282454.885993
518,1128651.81842
2016715,303967.503838
294867,955773.246858
505,1130712.27023
650,2069941.48589
830,386239.251758
37,298010.702663
955,432402.950169
426,470573.767063
869,1317039.58319
14000,213483.965756
2916,584387.282703
126,269942.139075
431,375467.313012
1023,835796.330223
453,221521.416042
6955,539364.89539
280,782102.476468
63073,1799398.39983
1397,265690.64843
129,1291291.40044
63273,1858667.00856
282,365307.817016
256,85857.6226343
462,458031.260824
3456,912786.311386
349,443690.658639
348,1065656.23147
1920,490137.326364
421,181262.832175
341,103643.316709
1127,1573660.61602
5887,523456.495036
578,-25857.3533888
112,512828.162737
633,509121.860204
526,111039.143482
24148,646113.208835
1626,471047.132608
238,-83008.8719792
384,228490.88421
273,506058.975709
9183,441162.865766
157300,708244.795096
10798,1093426.77583
1507,726856.69601
3795,620316.335145
1221,710091.537412
5417,288627.998575
1155,1379234.5091
1035,-353514.332866
5375,494186.881884
1172,-256759.292593
129639,559761.847881
465,631885.155274
937,996158.391484
2033,172764.316748
1702,1387864.49139
713,622931.462455
468,259493.851689
101647,-283541.496489
17392,2195806.7486
24791243,760558.294254
3677,723856.308132
5821,412278.071729
2815,412857.197559
25984,998476.579796
1585,1731960.74326
588,490289.954913
2198,64033.963174
8748,297344.667879
526,-20549.2063469
206,735482.190095
2433,790836.241065
11141,1069539.7399
395,106900.10597
1941,706010.488161
10519,545665.802074
557,561233.116444
65,1289718.75515
459,933445.42985
156,-79396.3471191
1845,300048.780614
1348,347859.753115
121,510499.018758
958,1033177.44522
2127,859130.941125
8236,-153867.182228
21487,800979.35577
5402,944129.185325
3469,518023.94359
77,-156399.358302
65,-68897.0070957
1106,-469028.764813
12331,505692.786609
290,1205061.75815
61146,2665997.19946
2475,506332.607129
921,64791.2276107
317,-165082.553624
837,164708.844276
3338,1022906.93282
242,-307028.069462
248,196999.251661
65180,508688.751898
270,461021.194216
666,624702.399889
30728,443098.557777
28524,1231000.93407
211,674980.724823
477731,2963273.88908
210,-334427.089826
771,1343105.95076
11546,665421.862186
119244,900173.432113
68251,1132321.63615
38199,1985317.55588
1200,248477.478782
429,1043805.3375
289,275580.733597
4957,-174758.730825
120493,811000.442064
385,-135313.263845
21205050,62706.4669993
1058,676283.02082
2388,1359525.57404
122,1010233.09972
4162,1262249.51921
934515,688975.511999
24778,434992.038106
1799,922688.537699
937,548513.195748
174,197094.819015
4314,633488.067385
1510,-21325.8708731
298,-94316.4853054
2968,503457.182931
617,31543.7664222
1093,811538.826558
1569,565284.713883
5151,-717392.460432
288212,1092252.25446
6202,128724.919492
188,-157428.919795
2331,352559.325213
4675,536810.291853
1956,555198.655245
4432,189677.995326
355,699080.249719
544147,1404286.13065
148850,865458.502099
11800,699648.058379
575,954023.728566
342,-62352.779997
74739,1472788.46086
11304075,985949.379044
1216,1369437.98787
206,497050.246577
505,677875.45294
14204,-670278.121028
1441,252372.806417
594,1568442.51846
4217,370958.116645
399,808063.475293
784,151670.023723
5774,1505799.49107
18892,774884.067279
605,356276.59272
797,614013.835615
3699,-2065.61239669
62384,-394482.173479
173512,1009567.71341
4360,1148957.75757
971,-292583.129236
174,-300157.246129
214,489546.518382
655,57036.2181812
952,821363.236857
6468,-302781.740908
1325,1088672.00438
15887,1113629.63576
208,-396142.402867
117,-439606.864918
25466,133936.278763
1716,964076.205359
47766,1386300.79433
2233,-361415.681829
1800944,515075.101929
116561,554352.739593
3891,1163000.76401
2195,655794.556038
759,-196958.012779
1370,731345.883743
278,988483.509157
710,1261515.9546
246143,2786951.95974
12776,801195.612092
1544,-518629.459288
275,145090.679729
1696,1784871.17539
638,1015929.08188
893,-17443.4081635
274103,669670.681963
94875,910048.414453
105657,1704354.0
2338,-31992.3919566
3568,354811.179297
4029,-98930.0670259
8799,788775.419611
76902,1025196.35291
8287,345493.557439
595,1429301.82728
7162,499044.68103
17618,312209.045418
516753,1285540.19243
114,1106539.97055
255,328193.476293
371,874966.028613
932,298862.495019
2259,93866.1639428
131,1852379.44652
89,809986.290246
15154,1649849.71322
139566,920137.876171
1106261,-111461.632072
20490,420342.565054
150,584064.11429
2534,1509702.02977
454,-603744.740436
13748,1153957.9535
696,555705.007077
21463,1373089.4778
2106,920715.172769
8711,510252.334292
12807,2213515.35161
4139,584356.312045
2275,1318508.52345
9899529,1434257.13851
260,-22527.1123018
1436,376279.72155
1245,207515.18133
68105,1215327.61253
9084,787209.414598
2960,499872.465718
2757,1270649.23401
594363,890713.202484
597,82274.1099455
342,346339.338393
216,1071880.32757
10266,1918499.90727
709,316406.303964
1004800,621594.448091
1708,-232704.941303
44631,572676.959512
1335286,1408076.23332
630,440699.974897
2486,1096281.61295
41968,820080.8946
58,1954638.89445
6473614,886201.508391
1109,247494.379513
48307567,861909.639646
1062,132648.263812
2340,1407742.87404
321,225408.283476
408,1321799.07039
6005,2723452.21871
774513,491520.573485
1147,59826.4352246
443,207889.575394
976,502367.049658
1518,2732233.85407
40174,845123.996994
323,141383.388724
736216,735381.253536
164436,1225688.37834
381,1968143.19207
117,-332707.016191
3197,-114956.978927
18816902,1996945.86377
207,561552.788753
7825815,1049476.21022
139112,354861.332038
5049,739547.392596
177319,994681.328809
730,110376.921141
1504531,2601814.32062
179,60468.5818917
81184,674759.27993
68349,755932.926073
21863,916681.790307
139,82402.7714009
12806,1174239.82529
2591,-125406.919686
596,209590.282017
775,7321.2472031
6732,648272.784838
1638,280633.845534
440,356233.81877
541,227086.930261
862,1179266.94954
188,183112.019596
2188,1228266.3033
296,-289889.085621
558,178336.513667
12076,274634.700602
195,238753.229013
3802,735405.355706
1126,701399.684827
536,447346.628005
1652,734208.582295
222,-361231.959757
97072,-56697.5716553
5078,490660.964884
1130,11688.3871897
2121,945403.89986
183773,1838100.92427
4531273,1562986.95607
789,586690.546098
172,71068.653997
139529,210647.647058
6468,798896.143806
2850,1181901.70276
1827,349942.489067
331,94088.4516513
1573,878370.160026
591,425935.704201
1205,856863.373759
18348,885982.456116
1143,1138855.15488
237,2258633.22969
564,254964.584582
51245,559307.763639
64891,921074.462252
120,-88824.5423569
469,864514.016579
3265,-12767.9369245
11810,912449.870215
11188,906893.122988
273815,417491.229881
351,-230539.895859
520,275280.34492
2529,694515.175125
121,-535510.719631
1041629,1010981.07279
892311,516966.589329
1877,298763.112376
58068,-244404.682072
632,-220912.421857
41,1463327.41978
924,647379.212146
6895,472616.081877
25151,360548.537218
753909,1996197.02386
29263,390906.058814
1280,235787.475081
77168,2775595.26302
3880,784265.086307
128375,791120.496042
3471,467411.394546
83307,1351738.95713
63368,111036.94089
1162,-293320.92939
539,472827.05759
606,992996.297511
17247,38452.0306993
618,696582.096422
1061,1577380.46281
239,338649.033141
29804,275825.210808
6172,31114.6058051
329,250375.444736
303,436117.907184
584,676566.237692
1131,-403982.325222
2436,1375601.8752
873,1446854.23868
47289,933705.091453
11062,308369.259163
693,-119817.119933
1133328,641134.618298
31986,52900.3204751
233,1177334.18188
1448,1703973.53344
6913,-300145.118505
835,-431482.724733
2413,609121.785342
10399,1155846.71317
1632,1956664.69959
1105,-226.783339041
494,421127.125198
1061,855457.659172
726,413992.502497
359599,1916446.60903
3864,1348396.68568
32518,-538158.882853
6412,162923.987365
680,-96093.8343896
543,914493.769771
370,385838.206936
917,126654.300092
119,534759.293866
341,298618.50135
126843,623520.735656
24383,846541.902142
83016,623775.700562
1249,523129.388595
6458,726469.699688
254295,1673167.24067
23126,752189.46619
4652,-183923.173045
1230,1580028.01675
115159,79990.4319269
10558,1335995.96167
959,567197.266705
137,1441318.94212
925,1270474.36696
286,655006.106197
4403,848984.452515
111,373172.311038
175428,831066.254551
1010,626220.378207
1695,489226.270191
781,1187786.67849
1440,620463.456101
245,1449428.34641
820,634592.353262
972,-914256.906059
460,757269.318832
2183,852849.011182
661,360442.853868
1342,-117277.854691
1016,1579606.59049
1358,-189901.050285
4591,-234983.436344
253642,718472.444879
27838,887012.483237
703,795326.648553
611921,1750721.44285
6858,822338.405441
7416,834923.447327
20716,211657.249508
844,318898.967934
85311,2592294.00999
216358,472984.125084
200,970711.088747
1594,230111.671932
8324840,290720.005326
914,98737.9092218
2181,1072640.41924
3047,454690.39255
125043,436097.624574
1866,-234224.245995
608,441311.370281
335227,950607.894275
38017,373310.349601
86035,437076.589956
46788,165375.726942
106,483638.888995
1517,1267105.08664
149,2426919.71683
1917,923442.2136
64663,2012129.59754
256601,1994543.57898
615,499125.146871
6021,1362728.90993
226,370494.548136
1207,135431.020477
1502,486217.70218
508,-463956.216926
1056,627528.39413
11840,556771.993189
13779108,825733.034573
4004,-244160.660554
96211,42705.219508
242,437567.696244
7975,654856.848663
22394,449198.913182
530,1453114.33706
572,242087.536102
22891,-176491.389593
377,667227.940295
4442,212804.771691
945,628467.830061
822,616274.161219
10361,258353.561617
10114550,907563.668057
295,1035988.48779
566,1462165.73059
257,14613.0467338
125,-79746.4546056
341,-88093.158747
150,1851006.96218
3117,386239.873686
285,1205681.23004
748,597389.219571
12418914,431908.601879
245,1004403.91929
207,1157894.43901
1405,307323.682541
905,812630.092847
582,-278628.682663
7995,497163.137735
735,458328.202477
4764,980870.476633
1513,1209199.36192
2484,997544.524648
750,2269633.21277
270,150835.704187
158,1126369.09336
9023,398688.963337
10740,570980.43509
72,667081.192067
841,256483.895522
4782,388606.298099
2409,573067.919617
333,-110196.667309
975,580660.702407
91,185377.597918
1222,953645.833224
61359,839940.263136
8784,-340989.641043
132,403171.456584
205,566833.123294
275789,1617459.35081
1245,649065.807956
1183,146497.228205
6155,1014322.35016
877,1014431.04946
334,178179.531373
697,1368711.96887
67413,686758.051557
9921,304705.343339
503,1321039.09915
1530,395432.872255
1702,2612738.49892
366,226661.932659
2307,593232.218791
356,1181148.29623
4143,265582.81455
589,477092.293655
138,2800836.69766
1861,1139915.26654
16463,740078.615195
3763,332425.780711
650664,537104.753149
621,-128621.890448
8198986,629211.199808
104086,872970.803908
2742,156990.207468
399,626749.264915
2838,173122.926635
252,499633.596455
713368,886672.503183
377340,575847.354573
65,71729.7892637
175,-147930.938239
670,18006.2540062
249,395420.343281
4422,65907.3139846
978,404352.789193
2069,1768405.46163
33629,1027388.52177
16294,604081.152695
42121,322106.002163
1582,1064696.23325
325274,826667.975246
3163,557017.049298
337,-113977.360452
1087,948505.028241
182989,896445.78583
6043,-12324.5726266
374,1045309.14993
1615,251764.505481
119,-173694.651761
284,237129.616592
737,145879.66873
1286,1250177.59692
492748,698727.188536
81975,1054246.09821
323,1079311.16547
9763159,1244062.69417
3997,-49412.9529965
676,1236015.86376
1108,152756.596247
2892,1390076.65512
2960,531841.013249
583,84799.5125868
208,604558.137888
3391,704352.002401
1114,380132.386372
381,-173756.854295
657,-111526.724234
50488,975146.632825
694,562801.782175
2065,1190027.45859
394,740880.003141
313,-429472.002171
146,323366.153186
219,514103.469223
167,250073.20502
4705147,1670123.49666
1833,356518.272204
30225,1035866.52827
1577,1371947.59039
2259,396610.845659
142,515236.312889
932,741389.757038
316,758239.524579
1540,2488433.61767
32651,370428.446533
164971,677792.201627
3614,371736.697601
4424,700345.363484
1515,596632.009794
389,125538.790793
42078,1176421.38246
511,2202872.83882
763,9023.15690671
1521,326963.092035
236,200108.323565
20,622045.936272
1116,-337970.294117
13283,597803.723041
636,58994.4919528
28385,237433.743744
3442,453047.603079
362,782319.112011
143,-25271.500292
429580,1396071.21318
1578,303649.199943
337,284481.794689
325,906396.372977
13416,689357.822584
603,553676.186139
382,511526.059896
552,112281.496258
93,621436.098174
13172,1678740.10526
26462767,1813591.27733
72029,626315.852874
4877,373951.544576
9631,228626.73506
417,1191980.05238
974,806130.989953
15708910,331682.371612
5190,136657.995831
2086,413115.483838
972,536310.819305
1157,1146077.78785
1403,91900.2192456
7400,1417523.43675
522,119384.770833
498,408411.622999
512,664493.934083
2715,713764.229966
11748,622082.72129
6236,1914018.17478
474,137490.535309
238,992364.484576
125,406260.37105
1074,405113.910326
1857,778205.723089
411,196173.314812
596,506931.185643
523,388755.053723
15380,956676.524486
6003,204336.073268
448,125014.654246
56941,612258.731839
46848,732554.47216
161,961689.245587
7917,556210.542928
1857,1530989.89044
2327589,429541.851425
10624,2121554.24873
4162,1110203.08937
1128,1666414.76217
18722,1297578.82545
1112,638882.446786
5720,469474.417175
998,195568.30904
4568,956545.019609
772,234259.065595
2346,520670.022293
350,973504.62405
212,375629.318227
11191,874886.314111
763,245474.692435
189,1303920.39809
1911,121272.709733
148,160015.541652
2163,1243181.50274
2954,1723372.63946
608,823557.71665
9355,395662.946848
20791034,565649.489216
904425,1037117.18642
4621,1719320.98901
227046,1294281.48734
0,1169315.98479
2751,469028.430106
34857,806010.393511
1420,1128918.68645
343,279153.176455
3832,2807177.60666
347420,1470120.39438
361,-73407.8037106
1952,3847111.32141
49333,324192.347757
1563,385662.369608
803959,3004391.78166
84556,-52302.3787273
86087,967473.630281
339,372446.97243
343,739303.862573
1966,1094806.24012
4045,920779.872553
122,661326.443376
29645,102651.794842
250,1133616.51033
1018,606448.538189
33632,262336.128495
5824,-533658.048417
58307,332099.330959
16247343,429960.685328
1929,704819.331275
433,315293.864907
4072,1294166.31403
227,-587541.695818
179,-216182.062845
937,533488.197349
699208,533224.872338
4510,1463542.41475
451,483620.922609
1405,372232.276503
1029,1048874.1944
6552,357061.013994
289,939501.113731
17149,382386.137623
2206,246750.92716
115,515605.076132
2122,718072.522475
131,649396.639118
2628,580577.448169
552,538344.468689
916,1422278.29314
534,-28070.214453
74801,931667.207545
2019,436830.303959
1468,218777.297172
221,351714.631807
2548,1120393.08794
895,2431269.41831
1264,232624.311748
1271,1074436.6535
169372,1244572.15185
818,341760.624284
43580,968055.427174
41412,1511801.76051
1580,1118501.07001
555,-356936.429407
2761,637510.754646
39045,133669.164956
2636,1213148.32842
1057,737638.42163
16713,-49927.9748065
1294,824430.294971
317,213089.054341
55440,1806539.02518
848,1146695.86087
41565,767259.024505
410,488881.902291
10731,1375460.70731
348,617400.583491
3661,3338952.80094
1247,1035743.49328
279,41951.2407713
333,-173947.335446
15954,835710.652701
1442,223658.003631
945,-351962.960732
28840,1878161.01379
5604,321436.220293
3394,567650.509935
6760,1474490.47324
1343,829064.411171
2758,781822.516554
2669,-539802.164111
452,1633793.87889
2558,2142746.96375
236866,865963.202405
12202,49777.0477818
200,-74817.952261
123,-23940.8920112
1555,627506.276131
9442814,2123111.00874
39940,1767301.03164
275,228736.403217
149840,466265.505929
4594,660151.662045
1710,583701.851518
3957,-48737.4782592
1004,1855577.89223
3069,1514470.05746
184,955060.092577
14063,535285.706281
12349,1944300.43617
606024,325348.20565
456,-131499.964403
83,154368.342085
11653,498804.944617
448,-105439.391553
955,144951.061066
15848064,856209.585564
144,16120.0439304
92553,972182.701793
4739,-85852.388487
2960,815306.550911
230,382588.514306
705,551859.363245
10616,1007800.58422
1527,1033188.18419
449,-325333.829788
5378,389614.655159
569,753324.506478
141,-42554.1561779
2424,696230.93177
492,1521061.77571
6188,2265509.23658
1020,801244.079008
663,308162.95959
3306,1192836.58782
179,250848.82294
437,221035.759217
293907,1308446.41535
2905,7308.04215091
138609,561998.537083
502,631428.063268
370220,1529523.38944
2149923,704608.483808
826,764251.892079
744,517485.004864
2296,170692.401447
541,703666.247907
333,1032611.75876
849,1787856.2629
1030679,1400502.52767
225,481349.013719
374930,1181167.02305
19250,718103.826636
40432,435669.426617
125,482577.049345
339515,751435.805571
372,2043356.49914
176,1486115.27746
1765,757208.321616
3629,766797.038187
4385308,1364890.77667
1081,293598.389986
188617,558928.301821
194,370008.91843
11982,122264.369923
2279,144825.655115
332,1741416.66474
1414,578934.112361
890,292019.335061
2649,105225.455998
13787,921673.583917
38468,234150.813671
1770,210488.483304
1049762,1484633.00865
1366305,1401618.18418
194,982363.149468
32114973,1466364.4527
2475236,552147.498975
11579,69045.7155588
143974,2069325.63037
266327,642946.749127
276,1494136.29738
1274,1289864.8587
76521,857710.180138
10345,350042.709164
305,-216131.581925
204,145960.68243
35449,55084.1626087
1214,-124203.659758
1269,1263349.26955
769,1464643.8387
3443,102065.683799
561,348199.839129
118,501846.461552
204,-154507.065428
443674,976086.228439
306,1163408.75907
324,1154454.37621
1546,541389.765264
324,-971868.784684
138996,649090.037522
1480,-2726.79236936
91,683784.042744
883,450912.305475
1163,536712.197026
2066,1446026.89005
905,115786.932131
133,314957.27129
2413,966045.046424
1978,996580.309591
956,363287.50644
3860,1807564.96248
794,173537.502255
9880,732247.034521
610771,1400065.40206
54375,1725161.75605
6552,-58127.387378
49074,3185842.56961
11800,1140318.70892
621,1403011.67247
2006,372454.885977
358462,202933.930099
42548,1621026.57449
1285,752274.603379
481073,1083963.25649
210,459188.500957
228,692465.994545
1367,14267.6216619
342424,1700338.72991
213,259856.424172
267,994214.550131
944,-240017.893907
199,2326529.44253
67267,157586.811247
29616,704523.085628
